Date,Open,Close,High,Low
2000- 04- 24,3466.69,3482.48,3496.82,3345.25
2000- 04- 25,3592.73,3711.23,3711.57,3583.92
2000- 04- 26,3728.99,3630.09,3777.08,3629.36
2000- 04- 27,3519.13,3774.03,3774.11,3513.76
2000- 04- 28,3830.61,3860.66,3873.85,3774.03
2000- 05- 01,3930.18,3958.08,3982.38,3899.71
2000- 05- 02,3927.92,3785.45,3948.63,3784.54
2000- 05- 03,3755.3,3707.31,3787.43,3592.79
2000- 05- 04,3723.27,3720.24,3762.47,3679.43
2000- 05- 05,3694.28,3816.82,3818.4,3694.28
2000- 05- 08,3758.46,3669.38,3765.22,3669.11
2000- 05- 09,3704.85,3585.01,3708.74,3540.82
2000- 05- 10,3525.02,3384.73,3584.83,3367.06
2000- 05- 11,3450.06,3499.58,3502.53,3384.73
2000- 05- 12,3546.24,3529.06,3619.69,3523.2
2000- 05- 15,3533.21,3607.65,3607.77,3445.13
2000- 05- 16,3674.89,3717.57,3729.12,3626.99
2000- 05- 17,3649.54,3644.96,3717.57,3616.27
2000- 05- 18,3660.24,3538.71,3663.84,3538.71
2000- 05- 19,3480.63,3390.4,3538.71,3381.73
2000- 05- 22,3390.95,3364.21,3390.95,3172.65
2000- 05- 23,3346.66,3164.55,3389.6,3163.97
2000- 05- 24,3155.14,3270.61,3276.19,3042.66
2000- 05- 25,3308.51,3205.35,3367.71,3196.36
2000- 05- 26,3215.28,3205.11,3256.63,3150.78
2000- 05- 30,3286.54,3459.48,3460.24,3286.54
2000- 05- 31,3428.25,3400.91,3501.51,3399.62
2000- 06- 01,3471.95,3582.5,3583.27,3400.91
2000- 06- 02,3728.95,3813.38,3814.5,3728.95
2000- 06- 05,3773.24,3821.76,3875.66,3765.6
2000- 06- 06,3825.98,3756.37,3884.01,3749.18
2000- 06- 07,3766.55,3839.26,3839.37,3725.87
2000- 06- 08,3886.04,3825.56,3890.02,3797.41
2000- 06- 09,3892.75,3874.84,3893.67,3825.56
2000- 06- 12,3892.05,3767.91,3892.05,3767.88
2000- 06- 13,3743.91,3851.06,3851.43,3695.35
2000- 06- 14,3875.04,3797.41,3883.34,3797.0
2000- 06- 15,3802.19,3845.74,3849.94,3763.74
2000- 06- 16,3877.07,3860.56,3883.15,3822.34
2000- 06- 19,3825.69,3989.83,3990.79,3825.69
2000- 06- 20,4003.09,4013.36,4050.58,3982.23
2000- 06- 21,3965.37,4064.01,4073.16,3961.3
2000- 06- 22,4073.73,3936.84,4073.73,3936.84
2000- 06- 23,3950.05,3845.34,3957.68,3830.23
2000- 06- 26,3884.65,3912.12,3914.51,3852.41
2000- 06- 27,3904.4,3858.96,3945.75,3858.95
2000- 06- 28,3877.77,3940.34,3974.48,3872.17
2000- 06- 29,3900.29,3877.23,3929.1,3838.85
2000- 06- 30,3889.51,3966.11,3967.49,3889.33
2000- 07- 03,3950.59,3991.93,3995.85,3942.93
2000- 07- 05,3949.76,3863.1,3950.19,3859.2
2000- 07- 06,3872.91,3960.57,3961.1,3820.34
2000- 07- 07,3978.38,4023.2,4054.05,3960.81
2000- 07- 10,3993.62,3980.29,4028.54,3976.2
2000- 07- 11,3970.42,3956.42,4029.3,3936.75
2000- 07- 12,4024.59,4099.59,4103.65,4001.73
2000- 07- 13,4128.81,4174.86,4193.24,4111.16
2000- 07- 14,4221.8,4246.18,4252.22,4174.6
2000- 07- 17,4243.55,4274.67,4289.06,4215.86
2000- 07- 18,4233.49,4177.17,4237.85,4161.89
2000- 07- 19,4154.37,4055.63,4159.39,4047.43
2000- 07- 20,4106.63,4184.56,4184.56,4106.63
2000- 07- 21,4154.0,4094.45,4163.34,4093.76
2000- 07- 24,4109.65,3981.57,4125.8,3976.51
2000- 07- 25,4015.41,4029.57,4034.8,3955.36
2000- 07- 26,3998.03,3987.72,4002.7,3906.55
2000- 07- 27,3938.14,3842.23,3954.96,3841.62
2000- 07- 28,3855.1,3663.0,3867.8,3642.28
2000- 07- 31,3692.43,3766.99,3767.89,3615.79
2000- 08- 01,3760.95,3685.52,3766.92,3682.45
2000- 08- 02,3684.12,3658.46,3753.95,3651.81
2000- 08- 03,3554.68,3759.88,3761.07,3521.14
2000- 08- 04,3812.31,3787.36,3846.98,3751.22
2000- 08- 07,3819.38,3862.99,3870.26,3795.61
2000- 08- 08,3850.87,3848.55,3893.05,3839.58
2000- 08- 09,3915.26,3853.5,3936.46,3849.77
2000- 08- 10,3843.58,3759.99,3847.29,3759.99
2000- 08- 11,3741.62,3789.47,3789.98,3686.86
2000- 08- 14,3804.69,3849.69,3850.27,3767.37
2000- 08- 15,3846.83,3851.66,3888.92,3831.96
2000- 08- 16,3878.58,3861.2,3914.84,3844.17
2000- 08- 17,3858.88,3940.87,3947.05,3857.75
2000- 08- 18,3958.7,3930.34,3980.26,3925.95
2000- 08- 21,3966.23,3953.15,3985.62,3917.94
2000- 08- 22,3970.16,3958.21,4011.15,3957.85
2000- 08- 23,3935.51,4011.01,4011.76,3902.11
2000- 08- 24,4020.99,4053.28,4055.44,4004.77
2000- 08- 25,4049.84,4042.68,4083.12,4025.59
2000- 08- 28,4049.18,4070.59,4097.33,4048.01
2000- 08- 29,4074.21,4082.17,4093.88,4056.26
2000- 08- 30,4076.5,4103.81,4115.99,4065.82
2000- 08- 31,4127.19,4206.35,4208.73,4127.19
2000- 09- 01,4252.15,4234.33,4259.87,4192.89
2000- 09- 05,4205.94,4143.18,4206.51,4143.18
2000- 09- 06,4136.84,4013.34,4136.84,4013.34
2000- 09- 07,4047.02,4098.35,4105.54,4035.12
2000- 09- 08,4081.96,3978.41,4081.96,3977.47
2000- 09- 11,3961.16,3896.35,4008.46,3880.69
2000- 09- 12,3925.42,3849.51,3958.36,3834.34
2000- 09- 13,3794.92,3893.89,3895.81,3794.29
2000- 09- 14,3963.1,3913.86,3984.33,3897.18
2000- 09- 15,3905.09,3835.23,3905.09,3806.88
2000- 09- 18,3838.63,3726.52,3862.32,3702.54
2000- 09- 19,3766.04,3865.64,3865.85,3740.65
2000- 09- 20,3863.08,3897.44,3913.87,3795.08
2000- 09- 21,3864.6,3828.87,3892.4,3813.12
2000- 09- 22,3616.16,3803.76,3803.76,3614.66
2000- 09- 25,3852.53,3741.22,3868.11,3737.5
2000- 09- 26,3762.65,3689.1,3795.79,3677.73
2000- 09- 27,3740.62,3656.3,3750.61,3622.66
2000- 09- 28,3638.94,3778.32,3778.38,3626.55
2000- 09- 29,3749.27,3672.82,3751.33,3670.31
2000- 10- 02,3714.48,3568.9,3714.48,3559.84
2000- 10- 03,3624.93,3455.83,3639.29,3454.65
2000- 10- 04,3440.6,3523.1,3532.43,3382.53
2000- 10- 05,3499.96,3472.1,3549.01,3459.58
2000- 10- 06,3477.7,3361.01,3505.81,3314.91
2000- 10- 09,3352.15,3355.56,3376.92,3233.19
2000- 10- 10,3326.89,3240.54,3383.4,3229.01
2000- 10- 11,3152.33,3168.49,3258.24,3103.53
2000- 10- 12,3241.26,3074.68,3249.11,3071.25
2000- 10- 13,3054.55,3316.77,3316.97,3054.55
2000- 10- 16,3315.48,3290.28,3339.85,3262.37
2000- 10- 17,3335.4,3213.96,3348.61,3173.68
2000- 10- 18,3106.95,3171.56,3257.81,3026.11
2000- 10- 19,3330.25,3418.6,3423.45,3314.89
2000- 10- 20,3402.96,3483.14,3535.11,3401.88
2000- 10- 23,3483.38,3468.69,3523.69,3432.44
2000- 10- 24,3495.45,3419.79,3526.71,3401.05
2000- 10- 25,3347.24,3229.57,3376.33,3210.74
2000- 10- 26,3245.4,3272.18,3286.29,3081.36
2000- 10- 27,3320.69,3278.36,3362.26,3231.63
2000- 10- 30,3243.88,3191.4,3279.72,3149.24
2000- 10- 31,3223.44,3369.63,3379.08,3223.44
2000- 11- 01,3316.51,3333.39,3396.72,3289.46
2000- 11- 02,3387.28,3429.02,3433.16,3370.02
2000- 11- 03,3447.32,3451.58,3468.59,3401.77
2000- 11- 06,3469.35,3416.21,3480.01,3412.98
2000- 11- 07,3399.28,3415.79,3435.13,3360.26
2000- 11- 08,3426.29,3231.7,3429.12,3231.28
2000- 11- 09,3174.9,3200.35,3230.0,3087.06
2000- 11- 10,3122.11,3028.99,3141.35,3028.92
2000- 11- 13,2956.09,2966.72,3063.31,2859.39
2000- 11- 14,3069.81,3138.27,3145.3,3059.88
2000- 11- 15,3137.61,3165.49,3208.95,3104.57
2000- 11- 16,3121.8,3031.88,3175.63,3031.76
2000- 11- 17,3044.45,3027.19,3090.97,2967.17
2000- 11- 20,2943.11,2875.64,2949.5,2860.49
2000- 11- 21,2892.03,2871.45,2921.8,2845.17
2000- 11- 22,2828.14,2755.34,2872.64,2754.14
2000- 11- 24,2823.48,2904.38,2904.46,2820.91
2000- 11- 27,2979.93,2880.49,2998.75,2874.71
2000- 11- 28,2873.73,2734.98,2891.4,2734.46
2000- 11- 29,2748.18,2706.93,2770.18,2642.89
2000- 11- 30,2599.04,2597.93,2641.75,2523.04
2000- 12- 01,2644.09,2645.29,2749.06,2604.27
2000- 12- 04,2662.56,2615.75,2671.18,2567.18
2000- 12- 05,2702.72,2889.8,2889.8,2694.41
2000- 12- 06,2878.87,2796.5,2916.2,2781.24
2000- 12- 07,2748.29,2752.66,2794.53,2707.96
2000- 12- 08,2857.93,2917.43,2929.95,2844.93
2000- 12- 11,2936.6,3015.1,3028.75,2901.48
2000- 12- 12,2994.06,2931.77,3002.53,2930.99
2000- 12- 13,2996.57,2822.77,3001.72,2814.13
2000- 12- 14,2820.48,2728.51,2847.38,2727.26
2000- 12- 15,2688.66,2653.27,2697.93,2596.03
2000- 12- 18,2698.72,2624.52,2726.2,2597.47
2000- 12- 19,2617.06,2511.71,2696.61,2509.76
2000- 12- 20,2410.96,2332.78,2432.83,2312.51
2000- 12- 21,2310.21,2340.12,2423.71,2288.16
2000- 12- 22,2397.67,2517.02,2517.93,2397.67
2000- 12- 26,2518.29,2493.52,2548.75,2436.19
2000- 12- 27,2471.33,2539.35,2539.52,2450.22
2000- 12- 28,2517.9,2557.76,2571.52,2514.56
2000- 12- 29,2552.68,2470.52,2577.02,2456.54
2001- 01- 02,2474.16,2291.86,2474.16,2273.07
2001- 01- 03,2254.56,2616.69,2618.03,2251.71
2001- 01- 04,2593.96,2566.83,2644.8,2549.83
2001- 01- 05,2573.11,2407.65,2574.62,2395.39
2001- 01- 08,2388.72,2395.92,2397.06,2299.65
2001- 01- 09,2424.69,2441.3,2474.16,2406.08
2001- 01- 10,2392.71,2524.18,2525.28,2376.49
2001- 01- 11,2495.59,2640.57,2661.93,2495.01
2001- 01- 12,2639.56,2626.5,2699.87,2589.63
2001- 01- 16,2631.49,2618.55,2638.22,2576.95
2001- 01- 17,2710.53,2682.78,2756.63,2668.48
2001- 01- 18,2696.74,2768.49,2769.98,2661.26
2001- 01- 19,2838.36,2770.38,2841.25,2752.06
2001- 01- 22,2759.1,2757.91,2789.63,2722.96
2001- 01- 23,2759.26,2840.39,2845.39,2736.28
2001- 01- 24,2850.74,2859.15,2892.36,2828.32
2001- 01- 25,2836.35,2754.28,2849.56,2753.37
2001- 01- 26,2705.39,2781.3,2785.62,2686.65
2001- 01- 29,2757.29,2838.34,2840.02,2742.5
2001- 01- 30,2845.01,2838.35,2861.71,2817.13
2001- 01- 31,2848.11,2772.73,2872.47,2772.35
2001- 02- 01,2771.57,2782.79,2796.89,2742.44
2001- 02- 02,2782.93,2660.5,2791.58,2660.11
2001- 02- 05,2639.65,2643.21,2656.02,2596.73
2001- 02- 06,2641.91,2664.49,2705.59,2640.23
2001- 02- 07,2615.94,2607.82,2636.07,2554.76
2001- 02- 08,2625.78,2562.06,2651.84,2562.02
2001- 02- 09,2542.24,2470.97,2542.62,2455.87
2001- 02- 12,2458.65,2489.66,2508.27,2435.36
2001- 02- 13,2510.84,2427.72,2554.65,2427.47
2001- 02- 14,2437.68,2491.4,2493.11,2388.4
2001- 02- 15,2536.63,2552.91,2593.09,2536.63
2001- 02- 16,2444.6,2425.38,2457.65,2397.43
2001- 02- 20,2439.57,2318.35,2442.99,2317.77
2001- 02- 21,2281.79,2268.94,2353.51,2257.15
2001- 02- 22,2272.13,2244.96,2291.69,2185.91
2001- 02- 23,2221.27,2262.51,2264.68,2156.29
2001- 02- 26,2287.88,2308.5,2309.73,2238.64
2001- 02- 27,2286.64,2207.82,2300.18,2206.72
2001- 02- 28,2223.88,2151.83,2238.06,2127.5
2001- 03- 01,2126.3,2183.37,2184.41,2071.03
2001- 03- 02,2111.23,2117.63,2197.85,2091.55
2001- 03- 05,2142.75,2142.92,2163.09,2127.96
2001- 03- 06,2204.3,2204.43,2243.78,2202.7
2001- 03- 07,2241.23,2223.92,2243.75,2201.41
2001- 03- 08,2211.3,2168.73,2219.87,2161.41
2001- 03- 09,2124.11,2052.78,2124.11,2041.78
2001- 03- 12,2001.68,1923.38,2004.09,1922.78
2001- 03- 13,1948.7,2014.78,2015.35,1932.63
2001- 03- 14,1948.56,1972.09,2028.53,1933.4
2001- 03- 15,2023.79,1940.71,2030.73,1939.38
2001- 03- 16,1914.58,1890.91,1940.71,1877.69
2001- 03- 19,1901.45,1951.18,1953.08,1867.58
2001- 03- 20,1964.45,1857.44,1974.14,1857.41
2001- 03- 21,1862.74,1830.23,1896.21,1820.75
2001- 03- 22,1845.34,1897.7,1898.1,1794.21
2001- 03- 23,1938.91,1928.68,1952.92,1891.99
2001- 03- 26,1957.71,1918.49,1960.68,1909.42
2001- 03- 27,1922.7,1972.26,1979.75,1907.16
2001- 03- 28,1925.3,1854.13,1925.3,1852.96
2001- 03- 29,1838.44,1820.57,1876.74,1802.76
2001- 03- 30,1830.42,1840.26,1855.58,1794.3
2001- 04- 02,1835.22,1782.97,1852.49,1769.66
2001- 04- 03,1758.18,1673.0,1759.01,1660.92
2001- 04- 04,1668.37,1638.8,1698.21,1619.58
2001- 04- 05,1709.91,1785.0,1785.73,1706.1
2001- 04- 06,1756.11,1720.36,1756.11,1700.2
2001- 04- 09,1739.66,1745.71,1757.38,1710.76
2001- 04- 10,1771.68,1852.03,1868.1,1771.68
2001- 04- 11,1929.93,1898.95,1948.08,1884.95
2001- 04- 12,1881.19,1961.43,1961.57,1868.76
2001- 04- 16,1934.7,1909.57,1946.92,1891.88
2001- 04- 17,1872.35,1923.22,1941.57,1869.34
2001- 04- 18,2005.06,2079.44,2129.31,1995.91
2001- 04- 19,2100.88,2182.14,2182.14,2082.24
2001- 04- 20,2171.9,2163.41,2202.86,2135.32
2001- 04- 23,2118.36,2059.32,2118.77,2046.84
2001- 04- 24,2055.32,2016.61,2095.89,2012.37
2001- 04- 25,2013.42,2059.8,2066.97,2000.83
2001- 04- 26,2086.04,2034.88,2095.83,2032.38
2001- 04- 27,2070.24,2075.68,2082.65,2046.71
2001- 04- 30,2113.11,2116.24,2159.08,2097.58
2001- 05- 01,2116.24,2168.24,2168.42,2088.61
2001- 05- 02,2205.25,2220.6,2232.66,2175.13
2001- 05- 03,2183.07,2146.2,2183.07,2129.07
2001- 05- 04,2102.61,2191.53,2191.93,2089.23
2001- 05- 07,2194.04,2173.57,2215.37,2166.51
2001- 05- 08,2209.01,2198.77,2210.45,2165.37
2001- 05- 09,2162.3,2156.63,2189.03,2141.43
2001- 05- 10,2195.52,2128.86,2197.03,2128.69
2001- 05- 11,2130.74,2107.43,2140.37,2097.36
2001- 05- 14,2105.36,2081.92,2105.38,2052.41
2001- 05- 15,2086.98,2085.58,2125.32,2077.5
2001- 05- 16,2067.6,2166.44,2171.22,2057.99
2001- 05- 17,2170.01,2193.68,2216.36,2167.72
2001- 05- 18,2182.56,2198.88,2205.65,2172.48
2001- 05- 21,2201.45,2305.59,2305.73,2198.14
2001- 05- 22,2319.18,2313.85,2328.05,2291.91
2001- 05- 23,2299.75,2243.48,2299.75,2243.46
2001- 05- 24,2250.04,2282.02,2282.19,2226.26
2001- 05- 25,2281.18,2251.03,2282.43,2242.86
2001- 05- 29,2239.92,2175.54,2239.92,2170.58
2001- 05- 30,2136.95,2084.5,2137.67,2077.98
2001- 05- 31,2092.53,2110.49,2140.07,2092.48
2001- 06- 01,2131.12,2149.44,2157.8,2101.26
2001- 06- 04,2164.7,2155.93,2174.16,2136.63
2001- 06- 05,2167.31,2233.66,2244.23,2167.24
2001- 06- 06,2239.86,2217.73,2249.72,2204.88
2001- 06- 07,2208.03,2264.0,2264.58,2205.85
2001- 06- 08,2263.75,2215.1,2263.75,2202.27
2001- 06- 11,2205.41,2170.78,2205.41,2150.75
2001- 06- 12,2133.56,2169.95,2184.2,2105.26
2001- 06- 13,2175.62,2121.66,2187.16,2121.38
2001- 06- 14,2100.74,2044.07,2101.05,2043.36
2001- 06- 15,2017.8,2028.43,2048.32,1992.39
2001- 06- 18,2035.34,1988.63,2046.63,1987.17
2001- 06- 19,2046.04,1992.66,2057.19,1978.25
2001- 06- 20,1974.11,2031.24,2032.67,1973.7
2001- 06- 21,2026.3,2058.76,2077.43,2014.33
2001- 06- 22,2062.0,2034.84,2074.83,2028.07
2001- 06- 25,2054.34,2050.87,2060.06,2026.4
2001- 06- 26,2022.86,2064.62,2068.15,2017.34
2001- 06- 27,2068.29,2074.74,2084.4,2048.88
2001- 06- 28,2096.88,2125.46,2157.32,2096.88
2001- 06- 29,2129.89,2161.24,2180.11,2118.11
2001- 07- 02,2156.76,2148.72,2181.05,2140.65
2001- 07- 03,2137.1,2140.8,2148.18,2123.75
2001- 07- 05,2122.89,2080.11,2130.96,2079.83
2001- 07- 06,2060.73,2004.16,2060.73,2001.82
2001- 07- 09,2010.97,2026.71,2038.17,2000.08
2001- 07- 10,2043.61,1962.79,2045.12,1960.15
2001- 07- 11,1954.72,1972.04,1975.79,1934.67
2001- 07- 12,2033.22,2075.74,2080.13,2031.84
2001- 07- 13,2068.22,2084.79,2105.15,2055.56
2001- 07- 16,2078.53,2029.12,2091.68,2025.41
2001- 07- 17,2017.47,2067.32,2067.44,2006.8
2001- 07- 18,2035.09,2016.17,2056.06,2003.95
2001- 07- 19,2042.32,2046.59,2079.33,2027.11
2001- 07- 20,2015.23,2029.37,2035.52,2009.56
2001- 07- 23,2043.84,1988.56,2047.85,1987.51
2001- 07- 24,1980.37,1959.24,1994.03,1939.28
2001- 07- 25,1962.68,1984.32,1984.98,1942.58
2001- 07- 26,1980.03,2022.96,2025.88,1963.21
2001- 07- 27,2020.58,2029.07,2039.15,2009.94
2001- 07- 30,2034.11,2017.84,2039.01,2009.94
2001- 07- 31,2023.97,2027.13,2057.1,2014.06
2001- 08- 01,2051.56,2068.38,2078.36,2045.13
2001- 08- 02,2092.52,2087.38,2102.53,2061.75
2001- 08- 03,2079.15,2066.33,2079.15,2047.62
2001- 08- 06,2047.86,2034.26,2053.6,2032.51
2001- 08- 07,2026.84,2027.79,2043.48,2013.75
2001- 08- 08,2015.75,1966.36,2038.64,1958.67
2001- 08- 09,1962.48,1963.32,1971.61,1941.24
2001- 08- 10,1957.34,1956.47,1967.03,1915.99
2001- 08- 13,1963.04,1982.25,1986.33,1951.46
2001- 08- 14,1990.83,1964.53,1998.59,1961.53
2001- 08- 15,1964.2,1918.89,1975.18,1918.74
2001- 08- 16,1899.9,1930.32,1930.46,1879.07
2001- 08- 17,1895.42,1867.01,1903.73,1862.76
2001- 08- 20,1866.29,1881.35,1881.62,1854.96
2001- 08- 21,1883.44,1831.3,1893.39,1831.28
2001- 08- 22,1851.75,1860.01,1860.02,1817.7
2001- 08- 23,1857.52,1842.97,1883.48,1842.51
2001- 08- 24,1863.32,1916.8,1916.83,1857.73
2001- 08- 27,1912.7,1912.41,1933.94,1897.63
2001- 08- 28,1912.67,1864.98,1916.28,1864.72
2001- 08- 29,1875.44,1843.17,1879.76,1833.65
2001- 08- 30,1817.19,1791.68,1833.29,1777.11
2001- 08- 31,1784.26,1805.43,1817.72,1782.1
2001- 09- 04,1802.29,1770.78,1836.19,1770.76
2001- 09- 05,1771.75,1759.01,1782.5,1715.86
2001- 09- 06,1736.2,1705.64,1753.83,1702.92
2001- 09- 07,1694.02,1687.7,1724.57,1676.42
2001- 09- 10,1673.78,1695.38,1702.12,1669.94
2001- 09- 17,1613.83,1579.55,1629.1,1579.28
2001- 09- 18,1591.77,1555.08,1605.06,1548.85
2001- 09- 19,1560.52,1527.8,1568.22,1451.31
2001- 09- 20,1494.94,1470.93,1513.24,1467.1
2001- 09- 21,1395.79,1423.19,1454.04,1387.06
2001- 09- 24,1459.47,1499.4,1507.51,1459.47
2001- 09- 25,1505.52,1501.64,1528.33,1480.69
2001- 09- 26,1514.76,1464.04,1516.12,1458.34
2001- 09- 27,1456.8,1460.71,1465.7,1418.15
2001- 09- 28,1472.56,1498.8,1526.38,1466.78
2001- 10- 01,1491.45,1480.46,1491.45,1458.41
2001- 10- 02,1479.01,1492.33,1504.24,1473.13
2001- 10- 03,1479.27,1580.81,1595.48,1473.22
2001- 10- 04,1602.6,1597.31,1641.56,1581.08
2001- 10- 05,1586.4,1605.3,1608.76,1548.81
2001- 10- 08,1582.93,1605.95,1621.11,1574.65
2001- 10- 09,1604.11,1570.19,1607.2,1565.97
2001- 10- 10,1563.96,1626.26,1626.99,1558.81
2001- 10- 11,1649.55,1701.47,1701.48,1649.55
2001- 10- 12,1690.21,1703.4,1707.42,1651.23
2001- 10- 15,1684.04,1696.31,1698.24,1663.78
2001- 10- 16,1704.75,1722.07,1722.85,1690.54
2001- 10- 17,1752.94,1646.34,1754.01,1646.34
2001- 10- 18,1648.69,1652.72,1668.0,1634.72
2001- 10- 19,1644.49,1671.31,1675.2,1628.24
2001- 10- 22,1666.08,1708.08,1708.09,1660.22
2001- 10- 23,1720.54,1704.44,1739.47,1695.22
2001- 10- 24,1707.52,1731.54,1736.17,1697.69
2001- 10- 25,1708.49,1775.47,1775.51,1683.61
2001- 10- 26,1763.78,1768.96,1792.87,1763.0
2001- 10- 29,1763.42,1699.52,1767.97,1699.4
2001- 10- 30,1682.3,1667.41,1686.68,1646.3
2001- 10- 31,1690.12,1690.2,1721.69,1677.71
2001- 11- 01,1705.52,1746.3,1746.65,1683.99
2001- 11- 02,1741.37,1745.73,1759.65,1726.61
2001- 11- 05,1768.29,1793.65,1801.55,1768.29
2001- 11- 06,1786.92,1835.08,1835.49,1777.91
2001- 11- 07,1821.04,1837.53,1868.31,1820.28
2001- 11- 08,1855.68,1827.77,1888.39,1816.56
2001- 11- 09,1824.73,1828.48,1838.38,1809.29
2001- 11- 12,1826.25,1840.13,1848.0,1782.48
2001- 11- 13,1871.47,1892.11,1893.92,1867.27
2001- 11- 14,1910.45,1903.19,1922.45,1875.27
2001- 11- 15,1891.36,1900.57,1922.12,1882.84
2001- 11- 16,1903.48,1898.58,1908.21,1882.53
2001- 11- 19,1912.48,1934.42,1934.7,1905.36
2001- 11- 20,1926.47,1880.51,1930.21,1877.79
2001- 11- 21,1873.6,1875.05,1884.49,1853.67
2001- 11- 23,1878.91,1903.2,1905.58,1873.64
2001- 11- 26,1914.53,1941.23,1941.31,1906.89
2001- 11- 27,1931.59,1935.97,1965.09,1902.89
2001- 11- 28,1921.6,1887.97,1941.79,1887.97
2001- 11- 29,1898.63,1933.26,1933.46,1889.29
2001- 11- 30,1929.29,1930.58,1941.94,1916.73
2001- 12- 03,1915.13,1904.9,1925.35,1898.98
