Date,Open,Close,High,Low
2003- 08- 11,"1,209.35","1,223.14","1,230.26","1,208.33"
2003- 08- 12,"1,227.50","1,240.70","1,241.62","1,220.12"
2003- 08- 13,"1,247.56","1,240.37","1,249.14","1,233.80"
2003- 08- 14,"1,241.17","1,251.90","1,254.00","1,235.05"
2003- 08- 15,"1,250.45","1,253.63","1,257.46","1,246.32"
2003- 08- 18,"1,258.18","1,284.81","1,284.88","1,256.90"
2003- 08- 19,"1,291.37","1,299.69","1,301.31","1,281.71"
2003- 08- 20,"1,289.43","1,299.73","1,307.45","1,288.75"
2003- 08- 21,"1,309.57","1,314.65","1,319.88","1,299.02"
2003- 08- 22,"1,338.19","1,304.54","1,342.64","1,304.51"
2003- 08- 25,"1,302.50","1,306.64","1,307.85","1,295.82"
2003- 08- 26,"1,298.23","1,309.05","1,309.83","1,280.59"
2003- 08- 27,"1,305.98","1,318.93","1,320.02","1,303.15"
2003- 08- 28,"1,323.21","1,332.33","1,332.47","1,308.98"
2003- 08- 29,"1,328.49","1,341.20","1,344.74","1,327.93"
2003- 09- 02,"1,347.64","1,361.09","1,361.09","1,333.29"
2003- 09- 03,"1,370.35","1,360.19","1,375.30","1,354.72"
2003- 09- 04,"1,360.22","1,373.26","1,376.06","1,356.23"
2003- 09- 05,"1,366.29","1,361.90","1,380.24","1,355.02"
2003- 09- 08,"1,366.55","1,386.73","1,387.45","1,365.09"
2003- 09- 09,"1,380.13","1,370.56","1,382.11","1,364.94"
2003- 09- 10,"1,357.80","1,332.28","1,362.84","1,332.28"
2003- 09- 11,"1,339.88","1,350.80","1,358.02","1,327.92"
2003- 09- 12,"1,340.78","1,357.63","1,357.63","1,330.31"
2003- 09- 15,"1,359.97","1,347.77","1,363.48","1,345.94"
2003- 09- 16,"1,348.75","1,382.82","1,383.48","1,348.75"
2003- 09- 17,"1,379.37","1,376.80","1,388.18","1,369.76"
2003- 09- 18,"1,374.56","1,400.13","1,401.64","1,368.61"
2003- 09- 19,"1,406.61","1,392.26","1,406.61","1,383.24"
2003- 09- 22,"1,371.18","1,366.32","1,374.90","1,358.60"
2003- 09- 23,"1,367.91","1,388.15","1,388.67","1,364.67"
2003- 09- 24,"1,388.54","1,339.64","1,388.54","1,339.61"
2003- 09- 25,"1,344.63","1,325.75","1,357.99","1,325.69"
2003- 09- 26,"1,323.87","1,309.31","1,333.98","1,309.20"
2003- 09- 29,"1,318.33","1,335.51","1,335.56","1,306.11"
2003- 09- 30,"1,323.95","1,303.70","1,325.41","1,302.26"
2003- 10- 01,"1,312.43","1,335.34","1,336.13","1,306.33"
2003- 10- 02,"1,332.16","1,337.10","1,343.99","1,325.93"
2003- 10- 03,"1,363.10","1,375.32","1,385.79","1,363.10"
2003- 10- 06,"1,378.20","1,381.70","1,384.11","1,370.45"
2003- 10- 07,"1,372.09","1,392.56","1,392.65","1,368.13"
2003- 10- 08,"1,398.46","1,382.40","1,398.99","1,376.40"
2003- 10- 09,"1,404.88","1,396.95","1,418.09","1,386.63"
2003- 10- 10,"1,399.18","1,404.87","1,406.27","1,393.97"
2003- 10- 13,"1,412.37","1,414.72","1,422.28","1,405.05"
2003- 10- 14,"1,411.53","1,420.66","1,421.00","1,406.39"
2003- 10- 15,"1,439.97","1,417.59","1,439.97","1,409.77"
2003- 10- 16,"1,411.23","1,426.71","1,427.61","1,411.08"
2003- 10- 17,"1,423.99","1,394.02","1,426.38","1,392.08"
2003- 10- 20,"1,395.41","1,409.31","1,409.31","1,388.54"
2003- 10- 21,"1,413.01","1,422.13","1,424.80","1,405.51"
2003- 10- 22,"1,403.76","1,387.40","1,404.05","1,385.15"
2003- 10- 23,"1,371.90","1,378.11","1,387.01","1,369.91"
2003- 10- 24,"1,360.55","1,370.61","1,370.67","1,346.01"
2003- 10- 27,"1,378.95","1,377.41","1,384.91","1,369.38"
2003- 10- 28,"1,385.57","1,420.02","1,420.02","1,382.88"
2003- 10- 29,"1,414.18","1,419.92","1,423.69","1,410.51"
2003- 10- 30,"1,437.65","1,417.38","1,437.76","1,413.57"
2003- 10- 31,"1,423.39","1,416.39","1,425.25","1,411.76"
2003- 11- 03,"1,423.13","1,443.13","1,445.72","1,422.32"
2003- 11- 04,"1,434.35","1,429.38","1,442.27","1,425.26"
2003- 11- 05,"1,428.04","1,429.56","1,437.85","1,414.37"
2003- 11- 06,"1,439.22","1,440.08","1,443.06","1,421.56"
2003- 11- 07,"1,450.47","1,436.73","1,453.46","1,436.13"
2003- 11- 10,"1,435.87","1,414.62","1,437.06","1,412.14"
2003- 11- 11,"1,412.50","1,409.64","1,418.46","1,401.45"
2003- 11- 12,"1,414.21","1,443.52","1,443.52","1,413.84"
2003- 11- 13,"1,434.75","1,439.87","1,442.27","1,429.22"
2003- 11- 14,"1,438.99","1,407.51","1,448.06","1,407.40"
2003- 11- 17,"1,399.38","1,393.75","1,402.61","1,377.90"
2003- 11- 18,"1,401.46","1,364.70","1,405.94","1,364.70"
2003- 11- 19,"1,368.47","1,378.90","1,382.94","1,363.09"
2003- 11- 20,"1,365.73","1,363.49","1,394.38","1,362.09"
2003- 11- 21,"1,370.63","1,373.32","1,375.94","1,357.25"
2003- 11- 24,"1,385.20","1,419.31","1,419.31","1,385.20"
2003- 11- 25,"1,418.26","1,411.36","1,424.35","1,411.36"
2003- 11- 26,"1,422.01","1,420.11","1,426.28","1,400.00"
2003- 11- 28,"1,417.41","1,424.25","1,426.76","1,416.21"
2003- 12- 01,"1,434.10","1,447.08","1,447.08","1,427.12"
2003- 12- 02,"1,441.71","1,431.89","1,447.84","1,431.32"
2003- 12- 03,"1,440.37","1,419.77","1,452.03","1,419.77"
2003- 12- 04,"1,424.65","1,432.38","1,434.28","1,411.13"
2003- 12- 05,"1,415.78","1,406.91","1,429.19","1,405.55"
2003- 12- 08,"1,406.02","1,418.05","1,419.11","1,399.41"
2003- 12- 09,"1,423.75","1,383.66","1,425.01","1,383.00"
2003- 12- 10,"1,387.25","1,388.96","1,394.69","1,372.87"
2003- 12- 11,"1,388.88","1,416.96","1,422.49","1,387.47"
2003- 12- 12,"1,419.70","1,417.27","1,419.70","1,404.40"
2003- 12- 15,"1,442.05","1,396.82","1,442.65","1,396.82"
2003- 12- 16,"1,397.41","1,403.28","1,407.38","1,384.52"
2003- 12- 17,"1,400.78","1,400.00","1,406.23","1,390.83"
2003- 12- 18,"1,404.08","1,431.31","1,432.64","1,404.08"
2003- 12- 19,"1,434.93","1,426.17","1,434.93","1,416.21"
2003- 12- 22,"1,422.79","1,431.71","1,433.71","1,419.82"
2003- 12- 23,"1,431.64","1,448.17","1,448.19","1,430.04"
2003- 12- 24,"1,442.58","1,443.19","1,447.57","1,439.71"
2003- 12- 26,"1,444.41","1,443.86","1,451.21","1,442.29"
2003- 12- 29,"1,447.62","1,470.37","1,470.37","1,447.62"
2003- 12- 30,"1,467.74","1,470.01","1,470.38","1,460.67"
2003- 12- 31,"1,471.56","1,467.92","1,474.24","1,459.06"
2004- 01- 02,"1,474.16","1,463.57","1,479.59","1,458.51"
2004- 01- 05,"1,474.55","1,496.58","1,496.58","1,474.19"
2004- 01- 06,"1,492.41","1,501.26","1,504.47","1,486.59"
2004- 01- 07,"1,498.38","1,514.26","1,514.45","1,491.20"
2004- 01- 08,"1,524.06","1,530.65","1,530.65","1,513.34"
2004- 01- 09,"1,516.59","1,520.46","1,541.84","1,512.86"
2004- 01- 12,"1,524.54","1,539.77","1,540.10","1,515.86"
2004- 01- 13,"1,540.35","1,524.78","1,541.83","1,513.21"
2004- 01- 14,"1,531.93","1,534.08","1,536.84","1,521.91"
2004- 01- 15,"1,524.73","1,532.01","1,545.65","1,515.06"
2004- 01- 16,"1,545.32","1,553.62","1,553.64","1,537.17"
2004- 01- 20,"1,558.89","1,552.87","1,559.47","1,541.34"
2004- 01- 21,"1,545.53","1,546.60","1,554.89","1,529.40"
2004- 01- 22,"1,550.98","1,530.42","1,556.06","1,530.42"
2004- 01- 23,"1,535.41","1,531.21","1,546.69","1,519.74"
2004- 01- 26,"1,526.57","1,553.66","1,553.66","1,522.95"
2004- 01- 27,"1,548.64","1,519.23","1,552.54","1,519.20"
2004- 01- 28,"1,527.35","1,491.57","1,530.06","1,488.61"
2004- 01- 29,"1,499.84","1,496.40","1,500.80","1,474.13"
2004- 01- 30,"1,494.88","1,493.08","1,505.12","1,487.78"
2004- 02- 02,"1,497.78","1,487.84","1,507.59","1,481.57"
2004- 02- 03,"1,485.93","1,491.85","1,497.07","1,482.70"
2004- 02- 04,"1,473.53","1,462.61","1,482.35","1,461.01"
2004- 02- 05,"1,468.96","1,465.03","1,475.41","1,461.12"
2004- 02- 06,"1,472.02","1,498.95","1,498.95","1,470.31"
2004- 02- 09,"1,502.32","1,490.91","1,503.04","1,490.70"
2004- 02- 10,"1,490.69","1,500.29","1,503.83","1,489.90"
2004- 02- 11,"1,498.08","1,514.18","1,514.49","1,491.21"
2004- 02- 12,"1,508.19","1,501.34","1,516.21","1,499.43"
2004- 02- 13,"1,504.70","1,484.47","1,510.83","1,478.54"
2004- 02- 17,"1,498.70","1,506.57","1,512.17","1,497.54"
2004- 02- 18,"1,509.55","1,507.49","1,515.44","1,501.70"
2004- 02- 19,"1,522.39","1,484.80","1,524.09","1,484.80"
2004- 02- 20,"1,490.81","1,482.10","1,493.45","1,470.92"
2004- 02- 23,"1,488.28","1,463.75","1,489.40","1,454.36"
2004- 02- 24,"1,458.38","1,462.05","1,474.04","1,452.49"
2004- 02- 25,"1,465.83","1,470.22","1,474.21","1,461.26"
2004- 02- 26,"1,465.40","1,477.13","1,480.88","1,461.36"
2004- 02- 27,"1,479.56","1,470.38","1,485.40","1,459.91"
2004- 03- 01,"1,476.04","1,489.49","1,490.18","1,467.57"
2004- 03- 02,"1,487.70","1,473.22","1,494.67","1,473.22"
2004- 03- 03,"1,469.77","1,466.09","1,473.28","1,456.87"
2004- 03- 04,"1,466.70","1,481.36","1,481.36","1,464.57"
2004- 03- 05,"1,464.89","1,472.99","1,494.29","1,463.32"
2004- 03- 08,"1,476.85","1,441.12","1,481.19","1,441.00"
2004- 03- 09,"1,441.28","1,437.47","1,446.46","1,429.36"
2004- 03- 10,"1,438.53","1,417.50","1,447.71","1,417.18"
2004- 03- 11,"1,409.14","1,402.20","1,429.10","1,402.20"
2004- 03- 12,"1,415.90","1,431.40","1,431.40","1,414.43"
2004- 03- 15,"1,423.15","1,399.87","1,424.65","1,399.87"
2004- 03- 16,"1,412.10","1,407.07","1,417.56","1,394.11"
2004- 03- 17,"1,418.57","1,428.89","1,432.23","1,418.30"
2004- 03- 18,"1,423.86","1,417.77","1,425.76","1,407.09"
2004- 03- 19,"1,416.23","1,398.58","1,425.92","1,398.58"
2004- 03- 22,"1,386.76","1,381.39","1,388.68","1,369.36"
2004- 03- 23,"1,391.64","1,370.04","1,393.77","1,368.67"
2004- 03- 24,"1,374.74","1,381.86","1,391.87","1,368.08"
2004- 03- 25,"1,394.20","1,425.86","1,425.86","1,393.96"
2004- 03- 26,"1,420.41","1,415.39","1,431.23","1,415.39"
2004- 03- 29,"1,429.54","1,442.31","1,445.82","1,429.48"
2004- 03- 30,"1,435.59","1,445.25","1,445.30","1,429.09"
2004- 03- 31,"1,445.17","1,438.41","1,447.95","1,432.87"
2004- 04- 01,"1,438.91","1,453.22","1,457.59","1,438.91"
2004- 04- 02,"1,482.33","1,490.30","1,490.30","1,469.57"
2004- 04- 05,"1,488.45","1,508.37","1,508.37","1,487.23"
2004- 04- 06,"1,492.93","1,493.58","1,498.34","1,485.70"
2004- 04- 07,"1,489.10","1,481.96","1,492.19","1,475.62"
2004- 04- 08,"1,502.77","1,485.51","1,503.37","1,478.44"
2004- 04- 12,"1,489.59","1,495.93","1,497.50","1,488.35"
2004- 04- 13,"1,501.98","1,472.88","1,502.52","1,469.88"
2004- 04- 14,"1,464.32","1,475.66","1,485.28","1,463.63"
2004- 04- 15,"1,479.56","1,459.45","1,481.77","1,449.40"
2004- 04- 16,"1,458.51","1,449.06","1,460.39","1,440.56"
2004- 04- 19,"1,448.89","1,473.48","1,473.53","1,448.03"
2004- 04- 20,"1,473.98","1,436.90","1,479.68","1,436.89"
2004- 04- 21,"1,446.02","1,451.01","1,452.92","1,434.16"
2004- 04- 22,"1,450.38","1,485.50","1,488.74","1,449.06"
2004- 04- 23,"1,492.24","1,497.01","1,497.17","1,484.36"
2004- 04- 26,"1,496.67","1,480.53","1,499.45","1,474.79"
2004- 04- 27,"1,485.67","1,479.47","1,495.62","1,476.42"
2004- 04- 28,"1,475.88","1,453.03","1,476.03","1,449.23"
2004- 04- 29,"1,451.40","1,431.36","1,461.13","1,420.66"
2004- 04- 30,"1,435.16","1,401.36","1,439.69","1,401.36"
2004- 05- 03,"1,409.06","1,415.29","1,428.49","1,404.06"
2004- 05- 04,"1,417.12","1,422.11","1,438.49","1,409.39"
2004- 05- 05,"1,424.71","1,428.42","1,435.46","1,416.73"
2004- 05- 06,"1,416.59","1,415.60","1,425.50","1,403.36"
2004- 05- 07,"1,411.05","1,406.19","1,432.71","1,406.19"
2004- 05- 10,"1,395.21","1,397.10","1,403.59","1,384.89"
2004- 05- 11,"1,406.36","1,421.89","1,422.51","1,406.36"
2004- 05- 12,"1,412.50","1,414.83","1,417.03","1,378.64"
2004- 05- 13,"1,408.58","1,417.09","1,425.69","1,405.60"
2004- 05- 14,"1,415.44","1,399.85","1,419.57","1,394.37"
2004- 05- 17,"1,379.99","1,379.90","1,391.77","1,372.46"
2004- 05- 18,"1,395.23","1,397.47","1,404.27","1,393.08"
2004- 05- 19,"1,414.38","1,396.34","1,427.51","1,396.34"
2004- 05- 20,"1,400.37","1,396.87","1,408.20","1,390.41"
2004- 05- 21,"1,409.61","1,408.17","1,414.11","1,397.70"
2004- 05- 24,"1,418.77","1,413.97","1,425.49","1,408.44"
2004- 05- 25,"1,412.59","1,447.72","1,450.06","1,406.20"
2004- 05- 26,"1,443.13","1,453.87","1,455.00","1,440.85"
2004- 05- 27,"1,460.06","1,463.11","1,467.63","1,450.67"
2004- 05- 28,"1,464.83","1,466.22","1,469.23","1,456.77"
2004- 06- 01,"1,457.71","1,468.54","1,469.27","1,453.39"
2004- 06- 02,"1,472.54","1,464.22","1,474.10","1,455.13"
2004- 06- 03,"1,459.19","1,445.21","1,462.41","1,445.21"
2004- 06- 04,"1,463.46","1,455.04","1,472.64","1,455.04"
2004- 06- 07,"1,465.56","1,491.45","1,491.45","1,464.01"
2004- 06- 08,"1,483.59","1,495.97","1,496.00","1,481.76"
2004- 06- 09,"1,487.37","1,469.50","1,490.88","1,469.04"
2004- 06- 10,"1,475.71","1,481.27","1,481.27","1,470.50"
2004- 06- 14,"1,470.62","1,458.64","1,471.19","1,451.78"
2004- 06- 15,"1,470.37","1,479.20","1,487.83","1,470.37"
2004- 06- 16,"1,478.72","1,479.99","1,483.60","1,474.17"
2004- 06- 17,"1,473.94","1,464.03","1,473.95","1,458.68"
2004- 06- 18,"1,457.88","1,464.65","1,481.36","1,455.67"
2004- 06- 21,"1,467.98","1,453.23","1,472.65","1,450.79"
2004- 06- 22,"1,455.92","1,474.87","1,475.12","1,448.82"
2004- 06- 23,"1,471.54","1,493.52","1,495.05","1,468.74"
2004- 06- 24,"1,490.58","1,488.31","1,502.14","1,485.88"
2004- 06- 25,"1,488.82","1,498.38","1,503.91","1,488.20"
2004- 06- 28,"1,507.32","1,493.07","1,508.52","1,485.25"
2004- 06- 29,"1,490.65","1,505.65","1,507.05","1,490.65"
2004- 06- 30,"1,507.60","1,516.64","1,523.48","1,502.61"
2004- 07- 01,"1,514.82","1,489.57","1,514.82","1,477.62"
2004- 07- 02,"1,488.34","1,481.19","1,489.60","1,473.73"
2004- 07- 06,"1,470.47","1,445.71","1,471.21","1,441.78"
2004- 07- 07,"1,445.10","1,452.49","1,459.07","1,445.02"
2004- 07- 08,"1,439.57","1,431.13","1,452.70","1,430.81"
2004- 07- 09,"1,442.43","1,440.00","1,451.39","1,434.00"
2004- 07- 12,"1,429.91","1,432.11","1,435.30","1,418.10"
2004- 07- 13,"1,436.08","1,428.68","1,439.78","1,426.11"
2004- 07- 14,"1,414.42","1,416.05","1,433.61","1,411.52"
2004- 07- 15,"1,422.26","1,415.92","1,427.72","1,412.59"
2004- 07- 16,"1,426.49","1,392.17","1,426.49","1,392.17"
2004- 07- 19,"1,398.92","1,396.77","1,406.15","1,386.78"
2004- 07- 20,"1,398.64","1,421.07","1,421.07","1,396.85"
2004- 07- 21,"1,433.27","1,386.57","1,433.27","1,386.57"
2004- 07- 22,"1,385.89","1,408.51","1,411.43","1,377.70"
2004- 07- 23,"1,394.56","1,375.48","1,394.56","1,370.70"
2004- 07- 26,"1,376.80","1,368.40","1,383.67","1,359.20"
2004- 07- 27,"1,374.69","1,391.50","1,395.95","1,371.26"
2004- 07- 28,"1,384.51","1,383.75","1,392.48","1,360.27"
2004- 07- 29,"1,395.34","1,398.55","1,403.80","1,388.06"
2004- 07- 30,"1,397.05","1,400.39","1,412.00","1,394.85"
2004- 08- 02,"1,390.21","1,406.33","1,408.31","1,387.04"
2004- 08- 03,"1,402.34","1,379.14","1,404.90","1,379.02"
2004- 08- 04,"1,372.46","1,379.21","1,386.28","1,368.44"
2004- 08- 05,"1,380.93","1,353.44","1,383.38","1,352.27"
2004- 08- 06,"1,341.08","1,315.30","1,342.87","1,314.97"
2004- 08- 09,"1,320.83","1,318.83","1,325.45","1,314.57"
2004- 08- 10,"1,325.96","1,346.71","1,346.71","1,324.38"
2004- 08- 11,"1,319.70","1,324.65","1,328.83","1,309.50"
2004- 08- 12,"1,313.81","1,304.43","1,320.94","1,302.74"
2004- 08- 13,"1,311.84","1,307.82","1,316.30","1,301.93"
2004- 08- 16,"1,309.50","1,326.84","1,334.78","1,309.50"
2004- 08- 17,"1,332.94","1,335.72","1,344.54","1,331.85"
2004- 08- 18,"1,328.99","1,363.73","1,363.74","1,327.85"
2004- 08- 19,"1,356.89","1,353.24","1,361.23","1,344.98"
2004- 08- 20,"1,352.28","1,366.73","1,373.01","1,348.27"
2004- 08- 23,"1,370.51","1,370.90","1,377.67","1,364.46"
2004- 08- 24,"1,376.99","1,369.78","1,379.05","1,360.82"
2004- 08- 25,"1,369.20","1,389.17","1,391.22","1,363.56"
2004- 08- 26,"1,383.80","1,383.98","1,388.84","1,379.69"
2004- 08- 27,"1,384.61","1,388.56","1,393.23","1,384.61"
2004- 08- 30,"1,383.12","1,367.94","1,384.14","1,367.73"
2004- 08- 31,"1,368.91","1,368.68","1,372.27","1,354.10"
2004- 09- 01,"1,363.27","1,377.96","1,384.85","1,360.58"
2004- 09- 02,"1,374.69","1,398.34","1,402.07","1,373.67"
2004- 09- 03,"1,384.41","1,371.82","1,393.50","1,370.01"
2004- 09- 07,"1,382.48","1,381.84","1,390.60","1,372.53"
2004- 09- 08,"1,378.40","1,376.77","1,393.69","1,374.79"
2004- 09- 09,"1,385.22","1,391.53","1,396.55","1,373.37"
2004- 09- 10,"1,391.20","1,413.00","1,414.55","1,386.41"
2004- 09- 13,"1,417.84","1,427.34","1,435.95","1,414.22"
2004- 09- 14,"1,425.29","1,434.37","1,435.91","1,422.83"
2004- 09- 15,"1,425.51","1,415.30","1,425.51","1,412.54"
2004- 09- 16,"1,417.37","1,417.97","1,429.93","1,413.22"
2004- 09- 17,"1,417.73","1,426.30","1,427.59","1,413.78"
2004- 09- 20,"1,417.39","1,424.72","1,437.30","1,415.31"
2004- 09- 21,"1,429.85","1,435.91","1,440.81","1,425.16"
2004- 09- 22,"1,424.72","1,404.22","1,424.72","1,403.16"
2004- 09- 23,"1,405.76","1,405.77","1,413.68","1,402.79"
2004- 09- 24,"1,407.71","1,399.05","1,414.56","1,397.50"
2004- 09- 27,"1,389.94","1,385.55","1,396.42","1,383.24"
2004- 09- 28,"1,390.11","1,389.70","1,394.43","1,376.99"
2004- 09- 29,"1,389.69","1,410.86","1,411.82","1,389.62"
2004- 09- 30,"1,409.23","1,412.74","1,417.99","1,403.89"
2004- 10- 01,"1,426.38","1,452.94","1,452.94","1,423.43"
2004- 10- 04,"1,463.22","1,459.01","1,472.21","1,458.08"
2004- 10- 05,"1,456.19","1,461.76","1,467.23","1,454.23"
2004- 10- 06,"1,460.19","1,474.36","1,474.36","1,452.61"
2004- 10- 07,"1,469.70","1,455.77","1,474.70","1,454.89"
2004- 10- 08,"1,449.49","1,430.96","1,457.04","1,428.11"
2004- 10- 11,"1,435.54","1,437.73","1,441.10","1,431.77"
2004- 10- 12,"1,424.22","1,435.00","1,439.07","1,416.29"
2004- 10- 13,"1,451.73","1,434.46","1,453.72","1,425.41"
2004- 10- 14,"1,434.92","1,425.21","1,437.66","1,421.59"
2004- 10- 15,"1,430.31","1,430.98","1,441.82","1,419.36"
2004- 10- 18,"1,428.08","1,457.31","1,457.31","1,424.82"
2004- 10- 19,"1,463.01","1,443.80","1,470.14","1,443.40"
2004- 10- 20,"1,441.21","1,452.26","1,456.19","1,433.88"
2004- 10- 21,"1,459.68","1,474.79","1,478.46","1,452.57"
2004- 10- 22,"1,472.92","1,438.25","1,473.69","1,438.13"
2004- 10- 25,"1,435.68","1,432.57","1,439.48","1,427.44"
2004- 10- 26,"1,432.25","1,442.14","1,442.14","1,423.98"
2004- 10- 27,"1,441.79","1,480.03","1,483.13","1,437.44"
2004- 10- 28,"1,473.41","1,487.12","1,491.86","1,471.03"
2004- 10- 29,"1,485.68","1,486.72","1,496.98","1,475.56"
2004- 11- 01,"1,486.25","1,488.79","1,494.88","1,479.86"
2004- 11- 02,"1,490.32","1,494.83","1,509.56","1,489.33"
2004- 11- 03,"1,519.97","1,503.89","1,523.51","1,494.85"
2004- 11- 04,"1,498.06","1,516.20","1,519.21","1,492.23"
2004- 11- 05,"1,526.71","1,525.24","1,534.84","1,512.74"
2004- 11- 08,"1,525.13","1,527.13","1,532.46","1,522.12"
2004- 11- 09,"1,527.25","1,527.00","1,534.37","1,521.15"
2004- 11- 10,"1,524.10","1,517.06","1,530.01","1,514.32"
2004- 11- 11,"1,524.62","1,541.70","1,542.39","1,522.48"
2004- 11- 12,"1,543.31","1,558.41","1,558.41","1,535.82"
2004- 11- 15,"1,554.31","1,560.96","1,562.04","1,550.03"
2004- 11- 16,"1,554.79","1,548.53","1,554.79","1,541.84"
2004- 11- 17,"1,561.80","1,571.12","1,580.26","1,561.80"
2004- 11- 18,"1,568.02","1,580.81","1,581.79","1,563.79"
2004- 11- 19,"1,578.86","1,552.11","1,580.93","1,551.77"
2004- 11- 22,"1,551.16","1,568.28","1,568.86","1,543.97"
2004- 11- 23,"1,566.71","1,562.60","1,573.52","1,552.85"
2004- 11- 24,"1,572.67","1,582.55","1,583.07","1,570.87"
2004- 11- 26,"1,581.65","1,578.26","1,587.08","1,578.26"
2004- 11- 29,"1,586.46","1,580.44","1,593.16","1,567.27"
2004- 11- 30,"1,579.51","1,571.50","1,583.15","1,571.11"
2004- 12- 01,"1,578.25","1,607.15","1,607.16","1,578.25"
2004- 12- 02,"1,602.11","1,613.15","1,623.60","1,599.63"
2004- 12- 03,"1,621.10","1,614.40","1,631.90","1,612.72"
2004- 12- 06,"1,612.33","1,619.59","1,625.61","1,605.71"
2004- 12- 07,"1,622.84","1,589.33","1,628.25","1,589.05"
2004- 12- 08,"1,593.87","1,601.91","1,607.49","1,588.73"
2004- 12- 09,"1,585.99","1,609.79","1,615.60","1,577.77"
2004- 12- 10,"1,601.46","1,605.16","1,611.23","1,600.72"
2004- 12- 13,"1,617.53","1,621.16","1,621.37","1,608.40"
2004- 12- 14,"1,618.20","1,627.46","1,632.17","1,618.20"
2004- 12- 15,"1,626.99","1,623.63","1,635.70","1,615.45"
2004- 12- 16,"1,621.43","1,607.62","1,625.83","1,601.62"
2004- 12- 17,"1,608.64","1,596.61","1,614.89","1,596.48"
2004- 12- 20,"1,603.84","1,591.97","1,613.78","1,587.21"
2004- 12- 21,"1,598.60","1,609.26","1,611.34","1,594.89"
2004- 12- 22,"1,605.72","1,613.57","1,619.56","1,602.99"
2004- 12- 23,"1,608.87","1,613.77","1,619.18","1,608.64"
2004- 12- 27,"1,621.33","1,607.59","1,623.80","1,600.25"
2004- 12- 28,"1,610.90","1,624.19","1,624.19","1,608.51"
2004- 12- 29,"1,619.36","1,624.95","1,629.90","1,619.36"
2004- 12- 30,"1,626.21","1,623.76","1,628.74","1,621.58"
2004- 12- 31,"1,624.37","1,621.12","1,628.91","1,620.31"
2005- 01- 03,"1,628.75","1,603.51","1,635.45","1,598.79"
2005- 01- 04,"1,611.22","1,571.83","1,612.78","1,565.02"
2005- 01- 05,"1,568.68","1,563.76","1,580.88","1,562.64"
2005- 01- 06,"1,567.66","1,557.52","1,570.75","1,556.84"
2005- 01- 07,"1,565.63","1,564.81","1,577.76","1,551.29"
2005- 01- 10,"1,561.23","1,564.92","1,577.71","1,558.54"
2005- 01- 11,"1,556.66","1,553.40","1,562.24","1,545.28"
2005- 01- 12,"1,561.84","1,565.78","1,566.69","1,543.04"
2005- 01- 13,"1,567.55","1,545.18","1,568.54","1,543.48"
2005- 01- 14,"1,552.11","1,561.11","1,563.79","1,550.05"
2005- 01- 18,"1,554.19","1,573.49","1,574.39","1,551.88"
2005- 01- 19,"1,572.81","1,545.65","1,573.02","1,545.63"
2005- 01- 20,"1,526.80","1,514.56","1,534.53","1,514.56"
2005- 01- 21,"1,519.30","1,503.64","1,524.03","1,502.48"
2005- 01- 24,"1,507.79","1,480.66","1,509.83","1,480.66"
2005- 01- 25,"1,492.65","1,490.57","1,505.05","1,488.60"
2005- 01- 26,"1,502.05","1,509.01","1,513.44","1,495.31"
2005- 01- 27,"1,505.25","1,507.55","1,512.74","1,497.36"
2005- 01- 28,"1,510.88","1,499.46","1,512.82","1,486.76"
2005- 01- 31,"1,515.16","1,519.63","1,523.27","1,513.06"
2005- 02- 01,"1,521.00","1,523.66","1,527.91","1,517.30"
2005- 02- 02,"1,527.29","1,525.10","1,531.22","1,515.45"
2005- 02- 03,"1,516.22","1,508.24","1,518.13","1,501.96"
2005- 02- 04,"1,507.74","1,534.49","1,534.97","1,507.69"
2005- 02- 07,"1,534.48","1,529.05","1,538.38","1,522.72"
2005- 02- 08,"1,529.55","1,532.69","1,542.41","1,527.04"
2005- 02- 09,"1,534.41","1,506.81","1,534.48","1,504.60"
2005- 02- 10,"1,512.71","1,506.83","1,514.22","1,497.35"
2005- 02- 11,"1,505.09","1,530.51","1,535.54","1,498.68"
2005- 02- 14,"1,531.19","1,538.21","1,540.01","1,530.16"
2005- 02- 15,"1,538.38","1,547.30","1,561.17","1,535.34"
2005- 02- 16,"1,541.26","1,542.41","1,547.69","1,535.37"
2005- 02- 17,"1,543.03","1,519.29","1,546.69","1,519.22"
2005- 02- 18,"1,519.21","1,515.40","1,524.04","1,512.73"
2005- 02- 22,"1,502.94","1,494.07","1,523.51","1,493.58"
2005- 02- 23,"1,502.83","1,497.09","1,503.89","1,489.99"
2005- 02- 24,"1,493.59","1,517.71","1,517.88","1,491.74"
2005- 02- 25,"1,515.75","1,526.90","1,528.00","1,513.47"
2005- 02- 28,"1,517.06","1,511.02","1,524.70","1,498.17"
2005- 03- 01,"1,516.63","1,527.25","1,529.37","1,515.20"
2005- 03- 02,"1,517.68","1,525.28","1,541.14","1,514.98"
2005- 03- 03,"1,530.13","1,511.89","1,530.68","1,502.32"
2005- 03- 04,"1,524.21","1,520.58","1,530.59","1,517.29"
2005- 03- 07,"1,524.04","1,545.20","1,552.53","1,523.73"
2005- 03- 08,"1,540.80","1,528.65","1,549.56","1,527.50"
2005- 03- 09,"1,526.90","1,521.98","1,537.97","1,520.45"
2005- 03- 10,"1,525.64","1,524.38","1,527.98","1,504.54"
