Date,Open,Close,High,Low
2000- 07- 26,"1,474.50","1,452.40","1,474.50","1,452.40"
2000- 07- 27,"1,452.40","1,449.60","1,464.80","1,445.30"
2000- 07- 28,"1,449.60","1,419.90","1,456.30","1,414.20"
2000- 07- 31,"1,419.90","1,430.80","1,437.60","1,418.30"
2000- 08- 01,"1,430.80","1,438.10","1,443.50","1,428.80"
2000- 08- 02,"1,438.10","1,438.70","1,451.60","1,433.50"
2000- 08- 03,"1,438.70","1,452.60","1,454.30","1,426.00"
2000- 08- 04,"1,452.60","1,462.90","1,462.90","1,451.50"
2000- 08- 07,"1,462.90","1,479.30","1,480.90","1,460.80"
2000- 08- 08,"1,479.30","1,482.80","1,484.50","1,472.60"
2000- 08- 09,"1,482.80","1,472.90","1,490.30","1,471.20"
2000- 08- 10,"1,472.90","1,460.20","1,475.20","1,459.90"
2000- 08- 11,"1,460.20","1,471.80","1,475.60","1,452.90"
2000- 08- 14,"1,471.80","1,491.60","1,491.60","1,468.60"
2000- 08- 15,"1,491.60","1,484.40","1,493.00","1,482.80"
2000- 08- 16,"1,484.40","1,479.80","1,494.70","1,475.80"
2000- 08- 17,"1,479.80","1,496.10","1,499.50","1,479.80"
2000- 08- 18,"1,496.10","1,491.70","1,499.50","1,488.90"
2000- 08- 21,"1,491.70","1,499.50","1,503.00","1,491.10"
2000- 08- 22,"1,499.50","1,498.10","1,508.20","1,497.60"
2000- 08- 23,"1,498.10","1,506.00","1,507.30","1,489.40"
2000- 08- 24,"1,506.00","1,508.30","1,511.20","1,501.30"
2000- 08- 25,"1,508.30","1,506.50","1,513.40","1,505.20"
2000- 08- 28,"1,507.00","1,514.10","1,523.90","1,506.50"
2000- 08- 29,"1,514.10","1,509.80","1,514.80","1,505.50"
2000- 08- 30,"1,509.80","1,502.60","1,510.40","1,500.10"
2000- 08- 31,"1,502.60","1,517.70","1,525.30","1,502.60"
2000- 09- 01,"1,517.70","1,520.80","1,530.00","1,515.60"
2000- 09- 05,"1,520.80","1,507.10","1,520.80","1,504.20"
2000- 09- 06,"1,507.10","1,492.20","1,512.40","1,492.20"
2000- 09- 07,"1,492.20","1,502.50","1,505.20","1,492.20"
2000- 09- 08,"1,502.50","1,494.50","1,502.50","1,489.90"
2000- 09- 11,"1,494.50","1,489.30","1,506.60","1,483.00"
2000- 09- 12,"1,489.30","1,482.00","1,496.60","1,479.90"
2000- 09- 13,"1,482.00","1,484.90","1,487.40","1,474.00"
2000- 09- 14,"1,484.90","1,480.90","1,494.30","1,476.80"
2000- 09- 15,"1,480.90","1,465.80","1,481.00","1,460.20"
2000- 09- 18,"1,465.80","1,444.50","1,467.90","1,441.80"
2000- 09- 19,"1,444.50","1,459.90","1,461.00","1,444.50"
2000- 09- 20,"1,459.90","1,451.30","1,460.70","1,431.00"
2000- 09- 21,"1,451.30","1,449.00","1,452.90","1,436.20"
2000- 09- 22,"1,449.00","1,448.70","1,449.40","1,421.90"
2000- 09- 25,"1,448.70","1,439.00","1,457.40","1,436.10"
2000- 09- 26,"1,439.00","1,427.20","1,447.70","1,425.30"
2000- 09- 27,"1,427.20","1,426.60","1,436.70","1,419.50"
2000- 09- 28,"1,426.60","1,458.30","1,461.70","1,425.80"
2000- 09- 29,"1,458.30","1,436.50","1,458.30","1,436.50"
2000- 10- 02,"1,436.50","1,436.20","1,445.50","1,429.80"
2000- 10- 03,"1,436.20","1,426.50","1,454.80","1,425.30"
2000- 10- 04,"1,426.50","1,434.30","1,440.00","1,416.30"
2000- 10- 05,"1,434.30","1,436.30","1,444.20","1,431.80"
2000- 10- 06,"1,436.30","1,409.00","1,443.30","1,397.10"
2000- 10- 09,"1,409.00","1,402.00","1,409.70","1,392.50"
2000- 10- 10,"1,402.00","1,387.00","1,408.80","1,383.80"
2000- 10- 11,"1,387.00","1,364.60","1,387.00","1,349.70"
2000- 10- 12,"1,364.60","1,329.80","1,374.90","1,328.10"
2000- 10- 13,"1,329.80","1,374.20","1,374.20","1,326.80"
2000- 10- 16,"1,374.20","1,374.60","1,379.50","1,365.10"
2000- 10- 17,"1,374.60","1,350.00","1,381.00","1,342.30"
2000- 10- 18,"1,350.00","1,342.10","1,356.70","1,305.80"
2000- 10- 19,"1,342.10","1,388.80","1,389.90","1,342.10"
2000- 10- 20,"1,388.80","1,396.90","1,408.50","1,382.20"
2000- 10- 23,"1,396.90","1,395.80","1,407.00","1,387.80"
2000- 10- 24,"1,395.80","1,398.10","1,415.60","1,388.10"
2000- 10- 25,"1,398.10","1,364.90","1,398.10","1,362.20"
2000- 10- 26,"1,364.90","1,364.40","1,372.70","1,337.80"
2000- 10- 27,"1,364.40","1,379.60","1,384.60","1,364.10"
2000- 10- 30,"1,379.60","1,398.70","1,406.40","1,376.90"
2000- 10- 31,"1,398.70","1,429.40","1,432.20","1,398.70"
2000- 11- 01,"1,429.40","1,421.20","1,429.60","1,410.50"
2000- 11- 02,"1,421.20","1,428.30","1,433.30","1,421.10"
2000- 11- 03,"1,428.30","1,426.70","1,433.20","1,420.90"
2000- 11- 06,"1,428.80","1,432.20","1,438.50","1,427.70"
2000- 11- 07,"1,432.20","1,431.90","1,436.20","1,423.30"
2000- 11- 08,"1,431.90","1,409.30","1,437.30","1,408.80"
2000- 11- 09,"1,409.30","1,400.10","1,409.30","1,369.70"
2000- 11- 10,"1,400.10","1,366.00","1,400.10","1,366.00"
2000- 11- 13,"1,366.00","1,351.30","1,366.00","1,328.60"
2000- 11- 14,"1,351.30","1,383.00","1,390.10","1,351.30"
2000- 11- 15,"1,383.00","1,389.80","1,396.00","1,374.80"
2000- 11- 16,"1,389.80","1,372.30","1,394.70","1,370.40"
2000- 11- 17,"1,372.30","1,367.70","1,384.80","1,355.50"
2000- 11- 20,"1,367.70","1,342.60","1,367.70","1,341.70"
2000- 11- 21,"1,342.60","1,347.30","1,355.90","1,333.60"
2000- 11- 22,"1,347.30","1,322.40","1,347.30","1,321.90"
2000- 11- 24,"1,322.40","1,341.80","1,343.80","1,322.40"
2000- 11- 27,"1,341.80","1,349.00","1,362.50","1,341.80"
2000- 11- 28,"1,349.00","1,336.10","1,358.80","1,335.00"
2000- 11- 29,"1,336.10","1,341.90","1,352.40","1,329.30"
2000- 11- 30,"1,341.90","1,315.00","1,341.90","1,294.90"
2000- 12- 01,"1,315.00","1,315.20","1,334.70","1,307.00"
2000- 12- 04,"1,315.20","1,325.00","1,332.10","1,310.20"
2000- 12- 05,"1,325.00","1,376.50","1,376.60","1,325.00"
2000- 12- 06,"1,376.50","1,351.50","1,376.50","1,346.20"
2000- 12- 07,"1,351.50","1,343.50","1,353.50","1,339.30"
2000- 12- 08,"1,343.50","1,369.90","1,380.30","1,343.50"
2000- 12- 11,"1,369.90","1,380.20","1,389.00","1,364.10"
2000- 12- 12,"1,380.20","1,371.20","1,380.30","1,370.30"
2000- 12- 13,"1,371.20","1,360.00","1,385.80","1,358.50"
2000- 12- 14,"1,360.00","1,340.90","1,360.00","1,340.50"
2000- 12- 15,"1,340.90","1,312.20","1,340.90","1,305.40"
2000- 12- 18,"1,312.20","1,322.70","1,332.30","1,312.20"
2000- 12- 19,"1,323.00","1,305.60","1,346.40","1,305.20"
2000- 12- 20,"1,305.60","1,264.70","1,305.60","1,261.20"
2000- 12- 21,"1,264.70","1,274.90","1,285.30","1,254.10"
2000- 12- 22,"1,274.90","1,306.00","1,306.00","1,274.90"
2000- 12- 26,"1,306.00","1,315.20","1,315.90","1,301.60"
2000- 12- 27,"1,315.20","1,328.90","1,332.00","1,311.00"
2000- 12- 28,"1,328.90","1,334.20","1,335.90","1,325.80"
2000- 12- 29,"1,334.20","1,320.30","1,340.10","1,317.50"
2001- 01- 02,"1,320.30","1,283.30","1,320.30","1,276.00"
2001- 01- 03,"1,283.30","1,347.60","1,347.80","1,274.60"
2001- 01- 04,"1,347.60","1,333.30","1,350.20","1,329.10"
2001- 01- 05,"1,333.30","1,298.30","1,334.80","1,295.00"
2001- 01- 08,"1,298.30","1,295.90","1,298.30","1,276.30"
2001- 01- 09,"1,295.90","1,300.80","1,311.70","1,295.10"
2001- 01- 10,"1,300.80","1,313.30","1,313.80","1,287.30"
2001- 01- 11,"1,313.30","1,326.80","1,332.20","1,309.70"
2001- 01- 12,"1,326.80","1,318.30","1,333.20","1,311.60"
2001- 01- 16,"1,318.30","1,326.70","1,327.80","1,313.30"
2001- 01- 17,"1,326.70","1,329.50","1,346.90","1,325.40"
2001- 01- 18,"1,329.90","1,348.00","1,352.70","1,327.40"
2001- 01- 19,"1,348.00","1,342.50","1,354.50","1,336.70"
2001- 01- 22,"1,342.50","1,342.90","1,353.60","1,333.80"
2001- 01- 23,"1,342.90","1,360.40","1,362.90","1,339.60"
2001- 01- 24,"1,360.40","1,364.30","1,369.80","1,357.30"
2001- 01- 25,"1,364.30","1,357.50","1,367.30","1,354.60"
2001- 01- 26,"1,357.50","1,355.00","1,357.50","1,342.80"
2001- 01- 29,"1,354.90","1,364.20","1,365.50","1,350.40"
2001- 01- 30,"1,364.20","1,373.70","1,375.70","1,356.20"
2001- 01- 31,"1,373.70","1,366.00","1,383.40","1,364.70"
2001- 02- 01,"1,366.00","1,373.50","1,373.50","1,359.30"
2001- 02- 02,"1,373.50","1,349.50","1,376.40","1,348.70"
2001- 02- 05,"1,349.50","1,354.30","1,354.60","1,344.50"
2001- 02- 06,"1,354.30","1,352.30","1,363.50","1,350.00"
2001- 02- 07,"1,352.30","1,340.90","1,352.30","1,334.30"
2001- 02- 08,"1,341.10","1,332.50","1,350.30","1,332.40"
2001- 02- 09,"1,332.50","1,314.80","1,332.50","1,310.00"
2001- 02- 12,"1,314.80","1,330.30","1,331.00","1,313.60"
2001- 02- 13,"1,330.30","1,318.80","1,336.60","1,317.50"
2001- 02- 14,"1,318.80","1,315.90","1,320.70","1,304.70"
2001- 02- 15,"1,315.90","1,326.60","1,331.30","1,315.90"
2001- 02- 16,"1,326.60","1,301.50","1,326.60","1,293.20"
2001- 02- 20,"1,301.50","1,278.90","1,307.20","1,278.40"
2001- 02- 21,"1,278.90","1,255.30","1,283.00","1,253.20"
2001- 02- 22,"1,255.30","1,252.80","1,259.90","1,228.30"
2001- 02- 23,"1,252.80","1,245.90","1,252.80","1,215.40"
2001- 02- 26,"1,245.90","1,267.70","1,267.70","1,241.70"
2001- 02- 27,"1,267.70","1,257.90","1,272.80","1,252.30"
2001- 02- 28,"1,257.90","1,239.90","1,263.50","1,229.70"
2001- 03- 01,"1,239.90","1,241.20","1,241.40","1,214.50"
2001- 03- 02,"1,241.20","1,234.20","1,251.00","1,219.70"
2001- 03- 05,"1,234.20","1,241.40","1,242.50","1,234.00"
2001- 03- 06,"1,241.40","1,253.80","1,267.40","1,241.40"
2001- 03- 07,"1,253.80","1,261.90","1,263.90","1,253.80"
2001- 03- 08,"1,261.90","1,264.70","1,266.50","1,257.60"
2001- 03- 09,"1,264.70","1,233.40","1,264.70","1,228.40"
2001- 03- 12,"1,233.40","1,180.20","1,233.40","1,176.80"
2001- 03- 13,"1,180.20","1,197.70","1,197.80","1,171.50"
2001- 03- 14,"1,197.70","1,166.70","1,197.70","1,155.30"
2001- 03- 15,"1,166.70","1,173.60","1,182.00","1,166.70"
2001- 03- 16,"1,173.60","1,150.50","1,173.60","1,148.60"
2001- 03- 19,"1,150.50","1,170.80","1,173.50","1,147.20"
2001- 03- 20,"1,170.80","1,142.60","1,180.60","1,142.20"
2001- 03- 21,"1,142.60","1,122.10","1,149.40","1,118.70"
2001- 03- 22,"1,122.10","1,117.60","1,124.30","1,081.20"
2001- 03- 23,"1,117.60","1,139.80","1,141.80","1,117.60"
2001- 03- 26,"1,139.80","1,152.70","1,160.00","1,139.80"
2001- 03- 27,"1,152.70","1,182.20","1,183.40","1,151.00"
2001- 03- 28,"1,182.20","1,153.30","1,182.20","1,147.80"
2001- 03- 29,"1,153.30","1,148.00","1,161.70","1,136.30"
2001- 03- 30,"1,148.00","1,160.30","1,162.80","1,143.80"
2001- 04- 02,"1,160.30","1,145.90","1,169.50","1,137.50"
2001- 04- 03,"1,145.90","1,106.50","1,145.90","1,100.20"
2001- 04- 04,"1,106.50","1,103.20","1,117.50","1,092.00"
2001- 04- 05,"1,103.20","1,151.40","1,151.50","1,103.20"
2001- 04- 06,"1,151.40","1,128.40","1,151.40","1,119.30"
2001- 04- 09,"1,128.40","1,137.60","1,146.10","1,126.40"
2001- 04- 10,"1,137.60","1,168.40","1,173.90","1,137.60"
2001- 04- 11,"1,168.40","1,165.90","1,182.20","1,160.30"
2001- 04- 12,"1,165.90","1,183.50","1,183.50","1,157.70"
2001- 04- 16,"1,183.50","1,179.70","1,184.60","1,167.40"
2001- 04- 17,"1,179.70","1,191.80","1,192.20","1,168.90"
2001- 04- 18,"1,191.80","1,238.20","1,248.40","1,191.80"
2001- 04- 19,"1,238.20","1,253.70","1,253.70","1,233.40"
2001- 04- 20,"1,253.70","1,243.00","1,253.70","1,234.40"
2001- 04- 23,"1,243.00","1,224.40","1,243.00","1,217.50"
2001- 04- 24,"1,224.40","1,209.50","1,233.50","1,208.90"
2001- 04- 25,"1,209.50","1,228.80","1,232.40","1,207.40"
2001- 04- 26,"1,228.80","1,234.50","1,248.30","1,228.80"
2001- 04- 27,"1,234.50","1,253.00","1,253.10","1,234.50"
2001- 04- 30,"1,253.00","1,249.50","1,269.30","1,244.00"
2001- 05- 01,"1,249.50","1,266.40","1,266.50","1,243.50"
2001- 05- 02,"1,266.40","1,267.40","1,272.90","1,257.70"
2001- 05- 03,"1,267.40","1,248.60","1,267.40","1,239.90"
2001- 05- 04,"1,248.60","1,266.60","1,267.50","1,232.00"
2001- 05- 07,"1,266.60","1,263.50","1,270.00","1,259.20"
2001- 05- 08,"1,266.70","1,261.20","1,267.00","1,253.00"
2001- 05- 09,"1,261.20","1,255.50","1,261.70","1,247.80"
2001- 05- 10,"1,255.50","1,255.20","1,268.10","1,254.60"
2001- 05- 11,"1,255.20","1,245.70","1,259.80","1,240.80"
2001- 05- 14,"1,245.70","1,248.90","1,249.70","1,241.00"
2001- 05- 15,"1,248.90","1,249.40","1,257.50","1,245.40"
2001- 05- 16,"1,249.40","1,285.00","1,286.40","1,243.00"
2001- 05- 17,"1,285.00","1,288.50","1,296.50","1,282.70"
2001- 05- 18,"1,288.50","1,292.00","1,292.10","1,281.20"
2001- 05- 21,"1,292.00","1,312.80","1,313.00","1,287.90"
2001- 05- 22,"1,312.80","1,309.40","1,315.90","1,306.90"
2001- 05- 23,"1,309.40","1,289.00","1,309.40","1,288.70"
2001- 05- 24,"1,289.00","1,293.20","1,295.00","1,281.20"
2001- 05- 25,"1,293.20","1,277.90","1,293.20","1,276.40"
2001- 05- 29,"1,277.90","1,267.90","1,278.40","1,265.40"
2001- 05- 30,"1,267.90","1,248.10","1,267.90","1,246.00"
2001- 05- 31,"1,248.10","1,255.80","1,261.90","1,248.10"
2001- 06- 01,"1,255.80","1,260.70","1,265.30","1,246.90"
2001- 06- 04,"1,260.70","1,267.10","1,267.20","1,256.40"
2001- 06- 05,"1,267.10","1,283.60","1,286.60","1,267.10"
2001- 06- 06,"1,283.60","1,270.00","1,283.80","1,269.00"
2001- 06- 07,"1,270.00","1,277.00","1,277.10","1,265.10"
2001- 06- 08,"1,277.00","1,265.00","1,277.10","1,260.00"
2001- 06- 11,"1,265.00","1,254.40","1,265.00","1,249.20"
2001- 06- 12,"1,254.40","1,255.80","1,261.00","1,235.80"
2001- 06- 13,"1,255.80","1,241.60","1,259.80","1,241.60"
2001- 06- 14,"1,241.60","1,219.90","1,241.60","1,218.90"
2001- 06- 15,"1,219.90","1,214.40","1,221.50","1,203.00"
2001- 06- 18,"1,214.40","1,208.40","1,221.20","1,208.30"
2001- 06- 19,"1,208.40","1,212.60","1,226.10","1,207.70"
2001- 06- 20,"1,212.60","1,223.10","1,225.60","1,210.10"
2001- 06- 21,"1,223.10","1,237.00","1,240.20","1,220.20"
2001- 06- 22,"1,237.00","1,225.30","1,237.70","1,221.40"
2001- 06- 25,"1,225.30","1,218.60","1,231.50","1,213.60"
2001- 06- 26,"1,218.60","1,216.80","1,220.70","1,204.60"
2001- 06- 27,"1,216.80","1,211.10","1,219.90","1,207.30"
2001- 06- 28,"1,211.10","1,226.20","1,234.40","1,211.10"
2001- 06- 29,"1,226.20","1,224.40","1,237.30","1,221.10"
2001- 07- 02,"1,224.40","1,236.70","1,239.80","1,224.00"
2001- 07- 03,"1,236.70","1,234.50","1,236.70","1,229.40"
2001- 07- 05,"1,234.50","1,219.20","1,234.50","1,219.20"
2001- 07- 06,"1,219.20","1,190.60","1,219.20","1,188.70"
2001- 07- 09,"1,190.60","1,198.80","1,201.80","1,189.80"
2001- 07- 10,"1,198.80","1,181.50","1,203.40","1,179.90"
2001- 07- 11,"1,181.50","1,180.20","1,184.90","1,168.50"
2001- 07- 12,"1,180.20","1,208.10","1,210.20","1,180.20"
2001- 07- 13,"1,208.10","1,215.70","1,218.50","1,203.60"
2001- 07- 16,"1,215.70","1,202.50","1,219.60","1,200.00"
2001- 07- 17,"1,202.50","1,214.40","1,215.40","1,196.10"
2001- 07- 18,"1,214.40","1,207.70","1,214.40","1,198.30"
2001- 07- 19,"1,207.70","1,215.00","1,225.00","1,205.80"
2001- 07- 20,"1,215.00","1,210.80","1,215.70","1,207.00"
2001- 07- 23,"1,210.80","1,191.00","1,215.20","1,190.50"
2001- 07- 24,"1,191.00","1,171.70","1,191.00","1,165.50"
2001- 07- 25,"1,171.70","1,190.50","1,190.50","1,171.30"
2001- 07- 26,"1,190.50","1,202.90","1,204.20","1,182.70"
2001- 07- 27,"1,202.90","1,205.80","1,209.30","1,196.00"
2001- 07- 30,"1,205.80","1,204.50","1,209.00","1,200.40"
2001- 07- 31,"1,204.50","1,211.20","1,222.70","1,204.50"
2001- 08- 01,"1,211.20","1,215.90","1,223.00","1,211.20"
