종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"314130","지놈앤컴퍼니","기술성장기업부","49200","-100","-0.20","49500","50100","47850","67141","3290554250","661615278000","13447465"
"043610","지니뮤직","우량기업부","6210","-30","-0.48","6380","6460","6200","808459","5126892700","360896869980","58115438"
"263860","지니언스","벤처기업부","7750","-550","-6.63","8290","8370","7730","207452","1650910050","73195650000","9444600"
"303030","지니틱스","벤처기업부","3595","-100","-2.71","3695","3785","3590","974788","3551325210","127948095555","35590569"
"036180","지더블유바이텍","투자주의환기종목(소속부없음)","1205","0","0.00","0","0","0","0","0","35868301125","29766225"
"208350","지란지교시큐리티","벤처기업부","7190","20","0.28","7170","7260","6800","105420","745486200","59724029790","8306541"
"114570","지스마트글로벌","투자주의환기종목(소속부없음)","620","0","0.00","0","0","0","0","0","7030424280","11339394"
"051160","지어소프트","중견기업부","21750","300","1.40","21400","22250","21050","165767","3601406600","316996571250","14574555"
"053050","지에스이","중견기업부","1800","25","1.41","1770","1800","1760","343743","609452225","53977674600","29987597"
"119850","지엔씨에너지","우량기업부","5830","20","0.34","5840","5850","5650","67152","387798180","95004677240","16295828"
"270520","지엔원에너지","벤처기업부","4360","0","0.00","4395","4475","4345","325453","1435973560","136070838880","31208908"
"065060","지엔코","중견기업부","913","-10","-1.08","921","929","903","284396","260153791","89481344172","98008044"
"204840","지엘팜텍","투자주의환기종목(소속부없음)","1535","-25","-1.60","1550","1585","1505","602274","927687795","72467686165","47210219"
"111820","지유온","관리종목(소속부없음)","2470","0","0.00","0","0","0","0","0","72576466950","29383185"
"115450","지트리비앤티","중견기업부","13700","150","1.11","13700","13950","13450","290073","3964799900","371105860300","27088019"
"219750","지티지웰니스","벤처기업부","5590","-260","-4.44","5850","5850","5430","346221","1941369320","90463624030","16183117"
"018120","진로발효","우량기업부","32100","-150","-0.47","32100","32200","32050","1508","48436250","212537952000","6621120"
"109820","진매트릭스","기술성장기업부","21100","-1100","-4.95","21750","22150","20700","2196522","46790112700","430305804000","20393640"
"086060","진바이오텍","중견기업부","6480","-90","-1.37","6570","6640","6420","180780","1172569350","55796603760","8610587"
"036890","진성티이씨","우량기업부","15750","-450","-2.78","16200","16300","15200","412528","6506391350","354095721000","22482268"
"007370","진양제약","중견기업부","6170","-130","-2.06","6300","6310","6160","43073","267965080","74040000000","12000000"
"085660","차바이오텍","중견기업부","19100","-100","-0.52","19300","19350","18800","326171","6217108850","1019123150300","53357233"
"094850","참좋은여행","우량기업부","11000","50","0.46","11000","11150","10800","294011","3215860200","154000000000","14000000"
"004650","창해에탄올","우량기업부","13600","-250","-1.81","13850","13950","13500","111538","1526235300","124996036000","9190885"
"311690","천랩","기술성장기업부","33150","-50","-0.15","33200","34300","32600","14347","473067850","129611461200","3909848"
"278280","천보","우량기업부","180000","-1700","-0.94","182000","185600","177100","73187","13266890300","1800000000000","10000000"
"096240","청담러닝","우량기업부","26100","-900","-3.33","27200","28500","25500","310614","8424313700","195066858600","7473826"
"013720","청보산업","중견기업부","21000","550","2.69","20450","21650","19750","667954","13923069300","171754191000","8178771"
"066360","체리부로","중견기업부","2235","-25","-1.11","2250","2275","2210","57490","129081205","62294755890","27872374"
"047820","초록뱀미디어","중견기업부","2400","0","0.00","2405","2440","2375","2520185","6072145500","311346297600","129727624"
"052300","초록뱀컴퍼니","중견기업부","322","5","1.58","315","325","314","7038242","2252414410","103084238936","320137388"
"094360","칩스앤미디어","벤처기업부","15850","-750","-4.52","16650","16750","15850","420837","6788120800","152798992750","9640315"
"016920","카스","중견기업부","2535","-30","-1.17","2545","2600","2485","429655","1091690620","60699809430","23944698"
"284620","카이노스메드","기술성장기업부","4070","-15","-0.37","4085","4165","3995","444709","1805870690","427653182440","105074492"
"293490","카카오게임즈","중견기업부","54600","-900","-1.62","55500","55600","53600","546889","29807524200","4070981405400","74560099"
"042000","카페24","기술성장기업부","33000","-400","-1.20","33400","33800","32600","124386","4099949050","621546189000","18834733"
"317530","캐리소프트","기술성장기업부","12250","0","0.00","12000","13700","11500","3446120","43082372900","82824651000","6761196"
"071850","캐스텍코리아","중견기업부","3570","-190","-5.05","3760","3830","3570","138887","505950455","59152001160","16569188"
"180400","캔서롭","관리종목(소속부없음)","7740","0","0.00","0","0","0","0","0","178624199880","23078062"
"050110","캠시스","중견기업부","2520","-30","-1.18","2550","2555","2500","575040","1452038560","178100115480","70674649"
"900310","컬러레이","외국기업(소속부없음)","2025","-20","-0.98","2030","2045","2000","191563","388532310","109350000000","54000000"
"078340","컴투스","우량기업부","170000","3800","2.29","172200","176700","162000","544298","92983945400","2187291400000","12866420"
"307930","컴퍼니케이","벤처기업부","10750","-350","-3.15","11050","11200","10700","195524","2126953700","167807500000","15610000"
"263700","케어랩스","벤처기업부","9520","20","0.21","9500","9730","9230","348208","3308174130","164087024640","17236032"
"214370","케어젠","중견기업부","65000","-200","-0.31","65500","66800","64500","14478","947965300","698295000000","10743000"
"221980","케이디켐","중견기업부","17650","-800","-4.34","18200","18200","17550","31157","552264850","71214220000","4034800"
"043290","케이맥","벤처기업부","3945","-30","-0.75","3980","3985","3835","273629","1063533655","151896587595","38503571"
"317030","케이비17호스팩","SPAC(소속부없음)","2130","-5","-0.23","2135","2135","2115","431","920090","11631930000","5461000"
"323940","케이비제18호스팩","SPAC(소속부없음)","2085","10","0.48","2070","2085","2070","283","585885","16308870000","7822000"
"330990","케이비제19호스팩","SPAC(소속부없음)","2110","0","0.00","2110","2110","2110","56","118160","9075110000","4301000"
"342550","케이비제20호스팩","SPAC(소속부없음)","2075","-10","-0.48","0","0","0","0","0","13489575000","6501000"
"192250","케이사인","벤처기업부","1960","90","4.81","1900","1990","1895","3528010","6879961030","138515663720","70671257"
"115500","케이씨에스","중견기업부","7970","440","5.84","7670","8860","7570","4300733","36219615060","95640000000","12000000"
"089150","케이씨티","중견기업부","8710","100","1.16","8580","9290","8470","5582147","49935089930","149376500000","17150000"
"025880","케이씨피드","중견기업부","4105","-15","-0.36","4150","4190","4055","249563","1025995250","68618597090","16715858"
"093320","케이아이엔엑스","우량기업부","69300","-100","-0.14","69500","70400","68800","8272","575348800","338184000000","4880000"
"073010","케이에스피","중견기업부","2230","25","1.13","2205","2250","2105","1135608","2447568490","80708733110","36192257"
"105330","케이엔더블유","벤처기업부","7320","50","0.69","7240","7340","7150","21372","155416890","88830996240","12135382"
"272110","케이엔제이","중견기업부","18900","2250","13.51","16500","19200","15850","899135","16092553950","139536961200","7382908"
"039420","케이엘넷","중견기업부","3500","35","1.01","3490","3585","3390","499876","1749986365","84541555000","24154730"
"083550","케이엠","우량기업부","11450","-200","-1.72","11650","11700","11250","89087","1021341700","123146055300","10755114"
"032500","케이엠더블유","우량기업부","56800","0","0.00","56300","58300","56100","364706","20856227600","2261826154400","39820883"
"225430","케이엠제약","중견기업부","2845","-45","-1.56","2885","2925","2810","447108","1285952590","79338657250","27887050"
"064820","케이프","벤처기업부","4820","-25","-0.52","4830","4870","4720","199234","954243155","148946328960","30901728"
"347140","케이프이에스제4호","SPAC(소속부없음)","2375","-150","-5.94","2505","2865","2360","4433723","11767497445","7146375000","3009000"
"256940","케이피에스","벤처기업부","14250","250","1.79","14000","14600","13850","67183","955836500","218954214000","15365208"
"024880","케이피에프","우량기업부","4655","30","0.65","4585","4710","4560","99792","461793465","82478453750","17718250"
"042040","케이피엠테크","중견기업부","2975","-20","-0.67","2995","3040","2915","2307789","6856093960","417127091325","140210787"
"054410","케이피티유","벤처기업부","12050","-750","-5.86","12450","12750","11850","119447","1463583450","60973000000","5060000"
"274090","켄코아에어로스페이스","기술성장기업부","13350","-200","-1.48","13550","13700","13150","105644","1420211500","157317574800","11784088"
"217600","켐온","중견기업부","4425","180","4.24","4615","4830","4220","19157035","87187638690","282586429500","63861340"
"089010","켐트로닉스","중견기업부","27000","-200","-0.74","27050","27650","26650","134384","3646347450","401170239000","14858157"
"220260","켐트로스","벤처기업부","6300","20","0.32","6340","6420","6220","224219","1414924590","165835259100","26323057"
"052400","코나아이","중견기업부","43250","200","0.46","43050","43800","41050","134354","5664994900","672931853500","15559118"
"033110","코너스톤네트웍스","관리종목(소속부없음)","204","0","0.00","0","0","0","0","0","26473567764","129772391"
"046070","코다코","관리종목(소속부없음)","1185","-20","-1.66","1200","1210","1180","137582","163649550","46291143360","39064256"
"047770","코데즈컴바인","벤처기업부","2720","100","3.82","2620","2735","2580","676854","1811179605","102931877440","37842602"
"078940","코드네이처","중견기업부","2000","0","0.00","1990","2050","1970","30880","61900550","64019090000","32009545"
"080530","코디","중견기업부","2080","30","1.46","2040","2080","1985","149399","303774650","51483332160","24751602"
"224060","코디엠","중견기업부","300","-9","-2.91","304","314","298","12373350","3764339769","78970132200","263233774"
"078650","코렌","중견기업부","1285","0","0.00","1285","1380","1275","2032551","2654891860","88633354305","68975373"
"104540","코렌텍","기술성장기업부","18950","-150","-0.79","19250","19400","18600","92707","1760043200","220308568900","11625782"
"027050","코리아나","중견기업부","4685","-10","-0.21","4685","4725","4660","207677","973398845","187400000000","40000000"
"290510","코리아센터","벤처기업부","8070","-230","-2.77","8300","8420","8010","1112571","9024277890","614939140590","76200637"
"190650","코리아에셋투자증권","중견기업부","12100","-150","-1.22","12250","12650","11550","288610","3468154550","77294800000","6388000"
"101670","코리아에스이","벤처기업부","1435","-15","-1.03","1405","1440","1375","246351","347363905","27121500000","18900000"
"123410","코리아에프티","우량기업부","3570","-30","-0.83","3610","3705","3520","575162","2082871870","99392598480","27841064"
"036690","코맥스","중견기업부","6230","-80","-1.27","6240","6320","6150","173924","1080035110","95240072130","15287331"
"049430","코메론","우량기업부","13350","250","1.91","12950","13900","12850","359274","4844037300","120790800000","9048000"
"183300","코미코","우량기업부","65000","-900","-1.37","66000","67800","64100","116883","7659201200","651329055000","10020447"
"041960","코미팜","벤처기업부","10450","0","0.00","10500","10700","10300","258843","2715201700","670742404200","64185876"
"089890","코세스","우량기업부","8840","180","2.08","8670","8950","8360","425666","3707224990","146611064080","16584962"
"009730","코센","투자주의환기종목(소속부없음)","905","0","0.00","0","0","0","0","0","26398999325","29170165"
"082660","코스나인","중견기업부","1475","-15","-1.01","1490","1505","1420","252055","369212735","51487929725","34907071"
"222040","코스맥스엔비티","중견기업부","10050","0","0.00","10100","10250","9880","227294","2277594630","207311400000","20628000"
"241710","코스메카코리아","우량기업부","15950","0","0.00","16100","16600","15900","120039","1943254750","170346000000","10680000"
"069110","코스온","투자주의환기종목(소속부없음)","2630","0","0.00","0","0","0","0","0","62963935800","23940660"
"166480","코아스템","기술성장기업부","17850","-100","-0.56","17850","18000","17450","46247","818246100","280556304000","15717440"
"045970","코아시아","벤처기업부","11300","150","1.35","11100","11300","10800","289655","3215444450","297358098800","26314876"
"196450","코아시아옵틱스","관리종목(소속부없음)","2055","0","0.00","0","0","0","0","0","84733046430","41232626"
"029960","코엔텍","우량기업부","9070","-80","-0.87","9120","9160","8990","292955","2660384360","453500000000","50000000"
"102940","코오롱생명과학","관리종목(소속부없음)","25550","2100","8.96","23700","26300","23600","266838","6693273200","291585695800","11412356"
"950160","코오롱티슈진","투자주의환기종목(소속부없음)","8010","0","0.00","0","0","0","0","0","489551575500","61117550"
"033290","코웰패션","우량기업부","6670","160","2.46","6570","6750","6310","712713","4683956040","590296560780","88500234"
"056360","코위버","우량기업부","9220","20","0.22","9220","9260","8990","84449","770092080","90326496000","9796800"
"282880","코윈테크","우량기업부","23450","-150","-0.64","23550","23800","23050","44515","1043529000","222189875600","9475048"
"121850","코이즈","벤처기업부","5200","-180","-3.35","5380","5410","5130","235017","1231127470","80596224800","15499274"
"015710","코콤","우량기업부","7200","-30","-0.41","7240","7310","7110","95063","687205340","126219600000","17530500"
"052330","코텍","우량기업부","10750","-100","-0.92","10850","10950","10650","63018","678639100","167426434000","15574552"
"322780","코퍼스코리아","중견기업부","3040","40","1.33","3095","3235","3040","1656584","5229273645","104289248960","34305674"
"126600","코프라","우량기업부","5890","-70","-1.17","5960","6050","5830","281635","1675114350","124371084260","21115634"
"200130","콜마비앤에이치","우량기업부","50100","-200","-0.40","50400","50700","49500","139569","6992496200","1480132255800","29543558"
"294570","쿠콘","벤처기업부","62900","-2600","-3.97","65300","69300","60400","1176803","76952324200","499793210200","7945838"
"317690","퀀타매트릭스","기술성장기업부","17200","150","0.88","16950","17600","16800","72537","1247508750","254434852800","14792724"
"060280","큐렉소","중견기업부","11050","50","0.45","11150","11200","10500","318782","3457391200","369483457850","33437417"
"040350","큐로컴","벤처기업부","1340","15","1.13","1325","1375","1295","894790","1192062020","160085631260","119466889"
"051780","큐로홀딩스","중견기업부","558","9","1.64","544","567","541","215881","119178107","67295243610","120600795"
"115180","큐리언트","기술성장기업부","29400","100","0.34","29300","29450","27150","130731","3672069000","261000234600","8877559"
"043090","큐브앤컴퍼니","투자주의환기종목(소속부없음)","1940","-20","-1.02","1950","1980","1925","219604","426984265","63225207220","32590313"
"182360","큐브엔터","중견기업부","3870","-30","-0.77","3925","3925","3800","379046","1461326595","133587903060","34518838"
"066310","큐에스아이","벤처기업부","15800","-450","-2.77","16350","16350","15700","71580","1141044300","130796034000","8278230"
"016600","큐캐피탈","중견기업부","647","-13","-1.97","659","664","643","1727438","1126694332","108632544181","167901923"
"043590","크로바하이텍","투자주의환기종목(소속부없음)","2485","0","0.00","0","0","0","0","0","66865139985","26907501"
"114120","크루셜텍","관리종목(소속부없음)","1475","-35","-2.32","1505","1545","1470","496199","742275330","30917939625","20961315"
"110790","크리스에프앤씨","우량기업부","32750","450","1.39","32400","33500","32250","29238","963849250","383681970000","11715480"
"900250","크리스탈신소재","외국기업(소속부없음)","1620","-105","-6.09","1705","1720","1610","2793380","4628177780","109809840240","67783852"
"083790","크리스탈지노믹스","기술성장기업부","8580","-200","-2.28","8770","8880","8580","560436","4871141980","594134849880","69246486"
"045520","크린앤사이언스","우량기업부","25500","-400","-1.54","26000","26000","25250","62067","1584206950","165750000000","6500000"
"036170","클라우드에어","중견기업부","1715","15","0.88","1730","1815","1700","2240645","3909967045","80329998035","46839649"
"214150","클래시스","우량기업부","14450","50","0.35","14400","14600","14150","230336","3319544350","935158684800","64716864"
"352770","클리노믹스","기술성장기업부","18100","1150","6.78","16700","22000","16450","15171025","300498149800","241004052100","13315141"
"237880","클리오","우량기업부","22350","-450","-1.97","22800","22800","21900","290748","6499049900","386019142500","17271550"
"139670","키네마스터","중견기업부","52900","-200","-0.38","53100","53700","52600","65162","3455352100","716599640300","13546307"
"311270","키움제5호스팩","SPAC(소속부없음)","2155","-20","-0.92","2180","2180","2100","7673","16381520","7758000000","3600000"
"054780","키이스트","중견기업부","14950","-150","-0.99","15000","15350","14800","187235","2829608350","264289119900","17678202"
"219130","타이거일렉","중견기업부","14550","-150","-1.02","14650","15200","14400","50380","736553900","91872919500","6314290"
"065130","탑엔지니어링","우량기업부","9310","-100","-1.06","9410","9480","9270","141982","1328277550","148738952670","15976257"
"023160","태광","중견기업부","10950","300","2.82","10650","11050","10150","674036","7194939200","290175000000","26500000"
"053620","태양","우량기업부","11200","-200","-1.75","11350","11450","11100","46538","524548900","96320000000","8600000"
"044490","태웅","관리종목(소속부없음)","12500","0","0.00","0","0","0","0","0","250092262500","20007381"
"124560","태웅로직스","중견기업부","8920","890","11.08","7960","8920","7720","6982330","59244762050","174268184640","19536792"
"191420","테고사이언스","벤처기업부","28700","1350","4.94","27400","28700","26800","57373","1589318550","232723535800","8108834"
"073640","테라사이언스","중견기업부","2430","105","4.52","2320","2480","2310","564595","1367668430","167406857730","68891711"
"182690","테라셈","투자주의환기종목(소속부없음)","1440","0","0.00","0","0","0","0","0","30474933120","21163148"
"066700","테라젠이텍스","우량기업부","9100","-280","-2.99","9260","9430","9100","818905","7562588130","295244358500","32444435"
"095610","테스","우량기업부","33950","-800","-2.30","34600","35150","33950","399813","13740662700","671131272700","19768226"
"131970","테스나","우량기업부","48550","300","0.62","48200","49100","46800","285659","13778315350","716577463350","14759577"
"089030","테크윙","우량기업부","25800","100","0.39","25900","26150","25000","564787","14470495900","500219894400","19388368"
"054450","텔레칩스","우량기업부","16200","-500","-2.99","16750","17000","16050","234917","3830936350","218795758200","13505911"
"091440","텔레필드","벤처기업부","3980","30","0.76","3930","4030","3905","72414","287993520","36519982500","9175875"
"200230","텔콘RF제약","중견기업부","5020","10","0.20","5020","5060","4970","476708","2384933125","439295240240","87509012"
"215480","토박스코리아","중견기업부","1685","-20","-1.17","1760","1780","1680","4689461","8107551955","81006019465","48074789"
"051360","토비스","우량기업부","7790","-10","-0.13","7810","7880","7680","85678","666152440","130225881820","16717058"
"045340","토탈소프트","벤처기업부","20950","450","2.20","20500","21350","20400","161377","3381231450","179290938000","8558040"
"108230","톱텍","우량기업부","12150","-250","-2.02","12400","12500","12100","255821","3132726400","461982426750","38023245"
"079970","투비소프트","벤처기업부","2240","45","2.05","2200","2310","2200","204106","458916540","83134298240","37113526"
"105550","트루윈","벤처기업부","5990","0","0.00","6040","6090","5940","380956","2284531660","107477246210","17942779"
"026150","특수건설","중견기업부","8870","-210","-2.31","9170","9180","8800","494438","4432705420","138600189620","15625726"
"322180","티라유텍","벤처기업부","16650","250","1.52","16350","16800","16300","78105","1295035650","90471937500","5433750"
"117730","티로보틱스","벤처기업부","9580","-250","-2.54","9900","9930","9500","316396","3049157520","130204424080","13591276"
"033830","티비씨","중견기업부","1545","-130","-7.76","1675","1680","1540","2839357","4487657625","154500000000","100000000"
"057680","티사이언티픽","벤처기업부","3350","-50","-1.47","3380","3405","3270","283397","944245830","157464126950","47004217"
"064760","티씨케이","우량기업부","205000","-33400","-14.01","238400","239800","193500","275005","57296813316","2393375000000","11675000"
"246710","티앤알바이오팹","기술성장기업부","40300","0","0.00","40100","41200","38550","150509","6008511850","341420592500","8471975"
"340570","티앤엘","중견기업부","60200","-1900","-3.06","62200","62900","59900","104970","6390885200","244652800000","4064000"
"277880","티에스아이","기술성장기업부","11900","-50","-0.42","11750","12150","11750","228941","2738433150","220557337000","18534230"
"131290","티에스이","우량기업부","61900","-200","-0.32","62000","63600","60800","84351","5253984200","684702455100","11061429"
"356860","티엘비","중견기업부","43350","-450","-1.03","44150","44400","42850","14271","620076550","213122255250","4916315"
"062860","티엘아이","투자주의환기종목(소속부없음)","10300","-150","-1.44","10450","10750","10200","41961","433403400","101689016000","9872720"
"321550","티움바이오","기술성장기업부","17550","-250","-1.40","17900","18000","16950","142749","2483214450","417407901300","23783926"
"104480","티케이케미칼","우량기업부","6390","-290","-4.34","6820","6840","6250","6375468","41125373490","580821823260","90895434"
"081150","티플랙스","중견기업부","3875","-20","-0.51","3920","3955","3785","546602","2116419210","94040057750","24268402"
"130740","티피씨글로벌","중견기업부","4365","-170","-3.75","4535","4580","4365","156256","694745755","49222703835","11276679"
"084730","팅크웨어","우량기업부","15950","150","0.95","15900","16100","15600","47775","754784200","166289627900","10425682"
"046210","파나진","중견기업부","5540","-60","-1.07","5600","5700","5390","194804","1078435100","178037096400","32136660"
"034230","파라다이스","중견기업부","17800","500","2.89","17450","17850","17100","1675397","29476313950","1618779561600","90942672"
"033540","파라텍","중견기업부","8400","0","0.00","0","0","0","0","0","142662996000","16983690"
"043200","파루","관리종목(소속부없음)","1290","-10","-0.77","1315","1315","1260","191862","246089055","50033226630","38785447"
"214450","파마리서치","우량기업부","70900","-2600","-3.54","73500","74300","70100","112246","8038351500","716935837000","10111930"
"208340","파멥신","기술성장기업부","16850","-500","-2.88","17200","17400","16600","215972","3659679150","239995038650","14243029"
"177830","파버나인","벤처기업부","5830","0","0.00","5850","6000","5720","175882","1026939740","82122213690","14086143"
"037070","파세코","우량기업부","24200","600","2.54","23500","25750","23100","412538","10099598100","338800000000","14000000"
"150900","파수","벤처기업부","8230","-60","-0.72","8280","8480","8140","49736","412851980","91789955390","11153093"
"037030","파워넷","중견기업부","5910","60","1.03","5930","6130","5850","354052","2107167520","97519101540","16500694"
"047310","파워로직스","우량기업부","8230","-110","-1.32","8340","8380","8140","225632","1859111540","283284681860","34420982"
"170790","파이오링크","벤처기업부","12950","-150","-1.15","13100","13150","12700","49937","644965700","88789473500","6856330"
"049120","파인디앤씨","중견기업부","2425","175","7.78","2250","2425","2230","2934981","6885631060","63922864200","26359944"
"038950","파인디지털","벤처기업부","6880","-190","-2.69","7020","7090","6800","83929","582420260","70250063200","10210765"
"106240","파인테크닉스","벤처기업부","6660","-70","-1.04","6730","6850","6490","1127284","7529795620","297315953100","44642035"
"131760","파인텍","중견기업부","1450","60","4.32","1385","1450","1380","790598","1128337190","62242247600","42925688"
"065690","파커스","중견기업부","3245","-30","-0.92","3270","3275","3200","30854","100110435","45311586705","13963509"
"140860","파크시스템스","기술성장기업부","149300","700","0.47","149000","151200","143800","42504","6274073500","996615571500","6675255"
"091700","파트론","우량기업부","10650","-100","-0.93","10750","10800","10400","645560","6841724800","576765766500","54156410"
"038160","팍스넷","관리종목(소속부없음)","862","0","0.00","0","0","0","0","0","10551204112","12240376"
"032800","판타지오","중견기업부","135","12","9.76","133","144","129","63044737","8637314673","53569169100","396808660"
"318010","팜스빌","중견기업부","10100","-50","-0.49","10100","10250","9990","40077","403794870","80086313800","7929338"
"027710","팜스토리","중견기업부","2365","-95","-3.86","2500","2510","2315","17774165","42221496600","263500259000","111416600"
"225590","패션플랫폼","중견기업부","1565","20","1.29","1540","1570","1520","659307","1020420820","41686455845","26636713"
"054300","팬스타엔터프라이즈","벤처기업부","933","3","0.32","922","946","922","724698","677177884","49188799362","52721114"
"068050","팬엔터테인먼트","중견기업부","7100","-110","-1.53","7250","7290","7020","743220","5322210390","193460672200","27247982"
"222110","팬젠","기술성장기업부","9320","-110","-1.17","9430","9480","9270","25175","235326700","89903338920","9646281"
"263750","펄어비스","우량기업부","56700","-300","-0.53","57500","59300","56600","263020","15174699100","3752292600000","66178000"
"251970","펌텍코리아","우량기업부","19950","-100","-0.50","20100","20200","19450","32844","652196050","247380000000","12400000"
"087010","펩트론","기술성장기업부","14150","-200","-1.39","14350","14450","14000","158834","2249930200","291869969950","20626853"
"119500","포메탈","중견기업부","5340","-260","-4.64","5530","5590","5290","847177","4577976980","63264218880","11847232"
"022100","포스코 ICT","우량기업부","7310","-70","-0.95","7380","7440","7280","793088","5824682840","1111373868990","152034729"
"009520","포스코엠텍","우량기업부","8770","-100","-1.13","8870","9110","8700","2012647","17886494490","365206505310","41642703"
"189690","포시에스","벤처기업부","7630","-70","-0.91","7670","7780","7560","21695","165449300","63028461930","8260611"
"318020","포인트모바일","벤처기업부","23650","-200","-0.84","23900","24900","23450","182064","4370512800","299462732800","12662272"
"256630","포인트엔지니어링","벤처기업부","3455","-40","-1.14","3500","3540","3390","503319","1741605620","197419777960","57140312"
"141020","포티스","투자주의환기종목(소속부없음)","108","0","0.00","0","0","0","0","0","18839533608","174440126"
"041020","폴라리스오피스","벤처기업부","2260","-25","-1.09","2285","2315","2250","254527","578608275","84666741600","37463160"
"123010","폴라리스웍스","기술성장기업부","2175","-30","-1.36","2210","2230","2160","338289","744787100","107850509175","49586441"
"290720","푸드나무","우량기업부","25500","-200","-0.78","25700","25850","25450","21218","542737950","173553867000","6806034"
"005670","푸드웰","우량기업부","7310","-10","-0.14","7300","7400","7200","90265","657461540","73100000000","10000000"
"094940","푸른기술","벤처기업부","11100","50","0.45","11050","11450","10900","271185","3043192300","92811384600","8361386"
"007330","푸른저축은행","우량기업부","17900","-450","-2.45","18350","18500","17750","184766","3331573550","269982120000","15082800"
"093380","풍강","중견기업부","4210","75","1.81","4115","4260","4080","292253","1224573175","41591907730","9879313"
"023900","풍국주정","중견기업부","19900","100","0.51","19700","20000","19500","35428","697119450","250740000000","12600000"
"195440","퓨전","투자주의환기종목(소속부없음)","2075","0","0.00","0","0","0","0","0","8582183400","4135992"
"214270","퓨쳐스트림네트웍스","벤처기업부","1305","15","1.16","1295","1355","1290","3701357","4897062830","143847268560","110227792"
"220100","퓨쳐켐","기술성장기업부","15500","-150","-0.96","15750","15750","15100","140151","2158283300","211512550500","13645971"
"035200","프럼파스트","벤처기업부","6450","-640","-9.03","6910","7610","6380","7838523","54827160440","62762305500","9730590"
"334970","프레스티지바이오로직스","기술성장기업부","16500","0","0.00","16700","17150","16400","1226578","20439102000","738769614000","44773916"
"203690","프로스테믹스","벤처기업부","3435","-50","-1.43","3485","3580","3365","256397","876826845","157175116380","45756948"
"053610","프로텍","우량기업부","28300","-350","-1.22","28850","28850","28100","68706","1949109750","311300000000","11000000"
"335810","프리시젼바이오","기술성장기업부","18700","-650","-3.36","19200","19300","18200","335094","6300946800","210259920200","11243846"
"053160","프리엠스","중견기업부","29500","700","2.43","29200","31000","29050","637704","19118855450","177000000000","6000000"
"075130","플랜티넷","벤처기업부","6480","-70","-1.07","6540","6600","6460","62647","408433740","58060800000","8960000"
"237820","플레이디","중견기업부","10950","-350","-3.10","11150","11250","10750","193287","2119117900","140457183000","12827140"
"023770","플레이위드","중견기업부","9980","10","0.10","10050","10100","9870","59048","588806320","86861219420","8703529"
"300080","플리토","기술성장기업부","23300","250","1.08","23450","23900","22550","372104","8610860850","121388596300","5209811"
"032580","피델릭스","벤처기업부","1555","-5","-0.32","1545","1580","1510","287568","443290065","51520359520","33132064"
"051380","피씨디렉트","중견기업부","10850","-100","-0.91","10900","11050","10700","18790","204048700","83203615600","7668536"
"241820","피씨엘","기술성장기업부","63600","-1900","-2.90","66400","67500","63600","233412","15207653500","641685649200","10089397"
"237750","피앤씨테크","중견기업부","7120","-190","-2.60","7310","7490","7050","68043","487336780","46255792000","6496600"
"024850","피에스엠씨","중견기업부","2275","-55","-2.36","2340","2385","2200","1186479","2748218025","91037589825","40016523"
"319660","피에스케이","중견기업부","41750","-1250","-2.91","43350","43400","41300","472751","19818331300","616439585000","14765020"
"031980","피에스케이홀딩스","우량기업부","12050","-200","-1.63","12400","12400","11800","274973","3297300450","259826859750","21562395"
"002230","피에스텍","우량기업부","5730","60","1.06","5700","5840","5700","61088","352445170","112704762390","19669243"
"057880","피에이치씨","중견기업부","1825","45","2.53","1775","1825","1705","1743390","3073317355","143620550400","78696192"
"043370","피에이치에이","우량기업부","10050","-150","-1.47","10150","10200","9990","197282","1981799100","211050000000","21000000"
"239890","피엔에이치테크","기술성장기업부","26700","-400","-1.48","27300","28650","25600","175500","4864260100","120577627200","4516016"
"347740","피엔케이피부임상연구센타","중견기업부","23250","250","1.09","23200","23650","23150","77448","1811998400","174436473000","7502644"
"137400","피엔티","벤처기업부","23700","-300","-1.25","24100","24300","23350","183912","4383765250","538966392600","22741198"
"128660","피제이메탈","중견기업부","3690","360","10.81","3370","3950","3250","10166108","36480394530","91524431610","24803369"
"006140","피제이전자","우량기업부","8410","260","3.19","8200","8440","8120","42986","355852470","126150000000","15000000"
"304840","피플바이오","기술성장기업부","51600","0","0.00","51500","52600","49200","532793","27116318950","291409452000","5647470"
"062970","피피아이","중견기업부","5140","-70","-1.34","5210","5270","4930","50130","256964865","47844070900","9308185"
"087600","픽셀플러스","중견기업부","8330","-10","-0.12","8340","8470","8200","26856","224090910","68027428140","8166558"
"161580","필옵틱스","벤처기업부","12500","-100","-0.79","12600","12700","12250","91699","1141622200","255521787500","20441743"
"347770","핌스","중견기업부","20400","-200","-0.97","20600","20850","19750","144044","2938387500","153160568400","7507871"
"163730","핑거","벤처기업부","20050","-450","-2.20","20250","20750","19900","172616","3480138750","185242230700","9239014"
"332710","하나금융14호스팩","SPAC(소속부없음)","2145","5","0.23","2145","2145","2145","10","21450","9459450000","4410000"
"341160","하나금융15호스팩","SPAC(소속부없음)","2125","-5","-0.23","0","0","0","0","0","10008750000","4710000"
